sec,CH1,CH14,CH40,CH42,CH47,CH54,
12039.8,-8.07312,5.69763,2.418,18.68,412,0,
12039.8,-8.07251,5.69306,2.418,18.68,412,0,
12039.8,-8.07312,5.69763,2.418,18.68,412,0,
12039.8,-8.07343,5.69763,2.418,18.68,412,0,
12039.8,-8.07373,5.69611,2.418,18.68,412,0,
12039.8,-8.07281,5.69458,2.418,18.68,412,0,
12039.8,-8.07281,5.69611,2.418,18.68,412,0,
12039.8,-8.07312,5.69306,2.418,18.68,412,0,
12039.8,-8.07281,5.69458,2.418,18.68,412,0,
12039.8,-8.07281,5.69611,2.418,18.68,412,0,
12039.8,-8.07312,5.69611,2.418,18.68,412,0,
12039.8,-8.07312,5.69763,2.418,18.68,412,0,
12039.8,-8.07343,5.69763,2.418,18.68,412,0,
12039.8,-8.07343,5.69611,2.418,18.68,412,0,
12039.8,-8.07343,5.69763,2.418,18.68,412,0,
12039.8,-8.07281,5.69306,2.418,18.68,412,0,
12039.8,-8.07312,5.69763,2.418,18.68,412,0,
12039.8,-8.07312,5.69916,2.418,18.68,412,0,
12039.8,-8.07312,5.69611,2.418,18.68,412,0,
12039.8,-8.07343,5.69306,2.418,18.68,412,0,
12039.8,-8.07312,5.69916,2.418,18.68,412,0,
12039.8,-8.0722,5.69763,2.418,18.68,412,0,
12039.8,-8.07312,5.69458,2.418,18.68,412,0,
12039.8,-8.07281,5.69763,2.418,18.68,412,0,
12039.8,-8.07281,5.69458,2.418,18.68,412,0,
12039.8,-8.07312,5.69306,2.418,18.68,412,0,
12039.8,-8.07343,5.69611,2.418,18.68,412,0,
12039.8,-8.07251,5.69458,2.418,18.68,412,0,
12039.8,-8.07312,5.69916,2.418,18.68,412,0,
12039.8,-8.078,5.69458,2.418,18.68,412,0,
12039.8,-8.07892,5.69611,2.418,18.68,412,0,
12039.8,-8.07861,5.69458,2.418,18.68,412,0,
12039.8,-8.07831,5.69458,2.418,18.68,412,0,
12039.8,-8.078,5.69306,2.418,18.68,412,0,
12039.8,-8.0777,5.69306,2.418,18.68,412,0,
12039.8,-8.07831,5.69763,2.418,18.68,412,0,
12039.8,-8.078,5.69458,2.418,18.68,412,0,
12039.8,-8.078,5.69458,2.418,18.68,412,0,
12039.8,-8.07831,5.69306,2.418,18.68,412,0,
12039.8,-8.078,5.70068,2.418,18.68,412,0,
12039.8,-8.078,5.69611,2.418,18.68,412,0,
12039.8,-8.0777,5.69458,2.418,18.68,412,0,
12039.8,-8.07831,5.69306,2.418,18.68,412,0,
12039.8,-8.0777,5.69458,2.418,18.68,412,0,
12039.8,-8.078,5.69763,2.418,18.68,412,0,
12039.8,-8.078,5.69458,2.418,18.68,412,0,
12039.8,-8.07739,5.69611,2.418,18.68,412,0,
12039.8,-8.0777,5.69306,2.418,18.68,412,0,
12039.8,-8.07831,5.69763,2.418,18.68,412,0,
12039.9,-8.0777,5.69916,2.418,18.68,412,0,
12039.9,-8.07831,5.70526,2.418,18.68,412,0,
12039.9,-8.078,5.70679,2.418,18.68,412,0,
12039.9,-8.078,5.70679,2.418,18.68,412,0,
12039.9,-8.07831,5.70679,2.418,18.68,412,0,
12039.9,-8.07892,5.70679,2.418,18.68,412,0,
12039.9,-8.07831,5.70679,2.418,18.68,412,0,
12039.9,-8.078,5.70831,2.418,18.68,412,0,
12039.9,-8.0777,5.70679,2.418,18.68,412,0,
12039.9,-8.07831,5.70526,2.418,18.68,412,0,
12039.9,-8.07831,5.70831,2.418,18.68,412,0,
