min,CH1,CH14,CH40,CH42,CH47,CH54,
86.9384,5.35248,1.96381,1.378,19.0961,603,0,
86.9384,5.35339,1.96076,1.378,19.0961,603,0,
86.9384,5.35278,1.96076,1.378,19.0961,603,0,
86.9385,5.35309,1.96228,1.378,19.0961,603,0,
86.9385,5.35278,1.96228,1.378,19.0961,603,0,
86.9385,5.35248,1.95923,1.378,19.0961,603,0,
86.9386,5.35309,1.95923,1.378,19.0961,603,0,
86.9386,5.35248,1.96076,1.378,19.0961,603,0,
86.9386,5.35248,1.96228,1.378,19.0961,603,0,
86.9387,5.35217,1.96076,1.378,19.0961,603,0,
86.9387,5.35217,1.95618,1.378,19.0961,603,0,
86.9387,5.35706,1.96228,1.378,19.0961,603,0,
86.9388,5.35736,1.9577,1.378,19.0961,603,0,
86.9388,5.35675,1.96076,1.378,19.0961,603,0,
86.9388,5.35675,1.95923,1.378,19.0961,603,0,
86.9389,5.35614,1.96381,1.378,19.0961,603,0,
86.9389,5.35645,1.9516,1.378,19.0961,603,0,
86.9389,5.35645,1.94855,1.378,19.0961,603,0,
86.939,5.35645,1.95007,1.378,19.0961,603,0,
86.939,5.35675,1.94855,1.378,19.0961,603,0,
86.939,5.35675,1.94702,1.378,19.0961,603,0,
86.9391,5.35675,1.94855,1.378,19.0961,603,0,
86.9391,5.35645,1.95007,1.378,19.0961,603,0,
86.9391,5.35675,1.95007,1.378,19.0961,603,0,
86.9392,5.35706,1.95007,1.378,19.0961,603,0,
86.9392,5.35706,1.94702,1.378,19.0961,603,0,
86.9392,5.35645,1.94397,1.378,19.0961,603,0,
86.9393,5.35736,1.94702,1.378,19.0961,603,0,
86.9393,5.35675,1.94397,1.378,19.0961,603,0,
86.9393,5.35706,1.94702,1.378,19.0961,603,0,
86.9394,5.35706,1.9516,1.378,19.0961,604,0,
86.9394,5.35706,1.94397,1.378,19.0961,604,0,
86.9394,5.35675,1.95007,1.378,19.0961,604,0,
86.9395,5.35706,1.94702,1.378,19.0961,604,0,
86.9395,5.35675,1.95007,1.378,19.0961,604,0,
86.9395,5.35675,1.94855,1.378,19.0961,604,0,
86.9396,5.35736,1.94855,1.378,19.0961,604,0,
86.9396,5.35736,1.9516,1.378,19.0961,604,0,
86.9396,5.35645,1.94855,1.378,19.0961,604,0,
86.9397,5.35706,1.94702,1.378,19.0961,604,0,
86.9397,5.35675,1.94855,1.378,19.0961,604,0,
86.9397,5.35706,1.94855,1.378,19.0961,604,0,
86.9398,5.35767,1.95007,1.378,19.0961,604,0,
86.9398,5.35706,1.94855,1.378,19.0961,604,0,
86.9398,5.35736,1.94702,1.378,19.0961,604,0,
86.9399,5.35645,1.94702,1.378,19.0961,604,0,
86.9399,5.35645,1.95007,1.378,19.0961,604,0,
86.9399,5.35675,1.95007,1.378,19.0961,604,0,
86.94,5.35706,1.9516,1.378,19.0961,604,0,
86.94,5.35706,1.94855,1.378,19.0961,604,0,
86.94,5.35767,1.94702,1.378,19.0961,604,0,
86.9401,5.35645,1.94855,1.378,19.0961,604,0,
86.9401,5.35706,1.95007,1.378,19.0961,604,0,
86.9401,5.35706,1.94855,1.378,19.0961,604,0,
86.9402,5.35706,1.9516,1.378,19.0961,604,0,
86.9402,5.35706,1.94855,1.378,19.0961,604,0,
86.9402,5.35706,1.95007,1.378,19.0961,604,0,
86.9403,5.35706,1.95007,1.378,19.0961,604,0,
86.9403,5.35675,1.96228,1.378,19.0961,604,0,
86.9403,5.35706,1.96076,1.378,19.0961,604,0,
86.9404,5.35706,1.96228,1.378,19.0961,604,0,
86.9404,5.35675,1.96228,1.378,19.0961,604,0,
86.9404,5.35675,1.96381,1.378,19.0961,604,0,
86.9405,5.35645,1.95923,1.378,19.0961,604,0,
86.9405,5.35675,1.96228,1.378,19.0961,604,0,
86.9405,5.35675,1.9577,1.378,19.0961,604,0,
86.9406,5.35706,1.95923,1.378,19.0961,604,0,
86.9406,5.35675,1.95923,1.378,19.0961,604,0,
86.9406,5.35797,1.96381,1.378,19.0961,604,0,
86.9407,5.35706,1.96076,1.378,19.0961,604,0,
86.9407,5.35767,1.96228,1.378,19.0961,604,0,
86.9407,5.35583,1.9577,1.378,19.0961,604,0,
86.9408,5.35248,1.96381,1.378,19.0961,604,0,
86.9408,5.35187,1.95923,1.378,19.0961,604,0,
86.9408,5.35217,1.96076,1.378,19.0961,604,0,
86.9409,5.35095,1.9577,1.378,19.0961,604,0,
86.9409,5.35187,1.96076,1.378,19.0961,604,0,
86.9409,5.35278,1.96228,1.378,19.0961,604,0,
86.941,5.35309,1.96228,1.378,19.0961,604,0,
86.941,5.35217,1.96076,1.378,19.0961,604,0,
86.941,5.35248,1.96228,1.378,19.0961,604,0,
86.9411,5.35187,1.96381,1.378,19.0961,604,0,
86.9411,5.35187,1.96381,1.378,19.0961,604,0,
86.9411,5.35248,1.95923,1.378,19.0961,604,0,
86.9412,5.35217,1.96076,1.378,19.0961,604,0,
86.9412,5.35217,1.96228,1.378,19.0961,604,0,
86.9412,5.35217,1.96076,1.378,19.0961,604,0,
86.9413,5.35187,1.96076,1.378,19.0961,604,0,
86.9413,5.3476,1.9577,1.378,19.0961,604,0,
86.9413,5.3479,1.96381,1.378,19.0961,604,0,
86.9414,5.34729,1.96076,1.378,19.0961,604,0,
86.9414,5.34698,1.95923,1.378,19.0961,604,0,
86.9414,5.34729,1.95923,1.378,19.0961,604,0,
86.9415,5.3479,1.9577,1.378,19.0961,604,0,
86.9415,5.34729,1.95923,1.378,19.0961,604,0,
86.9415,5.34698,1.96381,1.378,19.0961,604,0,
86.9416,5.3479,1.96228,1.378,19.0961,604,0,
86.9416,5.34729,1.96076,1.378,19.0961,604,0,
86.9416,5.34729,1.96228,1.378,19.0961,604,0,
86.9417,5.34668,1.96228,1.378,19.0961,604,0,
86.9417,5.34576,1.96228,1.378,19.0961,604,0,
86.9417,5.3421,1.96228,1.378,19.0961,604,0,
86.9418,5.34241,1.96228,1.378,19.0961,604,0,
86.9418,5.34241,1.96381,1.378,19.0961,604,0,
86.9418,5.3418,1.96076,1.378,19.0961,604,0,
86.9419,5.34302,1.9577,1.378,19.0961,604,0,
86.9419,5.34271,1.96076,1.378,19.0961,604,0,
86.9419,5.3421,1.96228,1.378,19.0961,604,0,
86.942,5.34271,1.96076,1.378,19.0961,604,0,
86.942,5.34271,1.96076,1.378,19.0961,604,0,
86.942,5.34302,1.96076,1.378,19.0961,604,0,
86.9421,5.34088,1.96381,1.378,19.0961,604,0,
86.9421,5.33813,1.96228,1.378,19.0961,604,0,
86.9421,5.33752,1.95923,1.378,19.0961,604,0,
86.9422,5.33752,1.96381,1.378,19.0961,604,0,
86.9422,5.33752,1.9577,1.378,19.0961,604,0,
86.9422,5.33752,1.96076,1.378,19.0961,604,0,
86.9423,5.33752,1.96228,1.378,19.0961,604,0,
86.9423,5.33752,1.96228,1.378,19.0961,604,0,
86.9423,5.33783,1.96076,1.378,19.0961,604,0,
86.9424,5.33722,1.96381,1.378,19.0961,604,0,
86.9424,5.33722,1.95923,1.378,19.0961,604,0,
86.9424,5.33234,1.96076,1.378,19.0961,604,0,
86.9425,5.33203,1.95923,1.378,19.0961,604,0,
86.9425,5.33234,1.96381,1.378,19.0961,604,0,
86.9425,5.33264,1.96228,1.378,19.0961,604,0,
86.9426,5.33234,1.95923,1.378,19.0961,604,0,
86.9426,5.33234,1.9577,1.378,19.0961,604,0,
86.9426,5.33295,1.95923,1.378,19.0961,604,0,
86.9427,5.33264,1.96076,1.378,19.0961,604,0,
86.9427,5.33264,1.95923,1.378,19.0961,604,0,
86.9427,5.32837,1.95923,1.378,19.0961,604,0,
86.9428,5.32745,1.96076,1.378,19.0961,604,0,
86.9428,5.32776,1.96228,1.378,19.0961,604,0,
86.9428,5.32745,1.96228,1.378,19.0961,604,0,
86.9429,5.32684,1.96228,1.378,19.0961,604,0,
86.9429,5.32745,1.96381,1.378,19.0961,604,0,
86.9429,5.32745,1.96228,1.378,19.0961,604,0,
86.943,5.32745,1.96076,1.378,19.0961,604,0,
86.943,5.32837,1.95923,1.378,19.0961,604,0,
86.943,5.32837,1.95923,1.378,19.0961,604,0,
86.9431,5.32227,1.9577,1.378,19.0961,604,0,
86.9431,5.32288,1.95923,1.378,19.0961,604,0,
86.9431,5.32257,1.96381,1.378,19.0961,604,0,
86.9432,5.32257,1.95007,1.378,19.0961,604,0,
86.9432,5.32227,1.94855,1.378,19.0961,604,0,
86.9432,5.32227,1.95313,1.378,19.0961,604,0,
86.9433,5.32288,1.94855,1.378,19.0961,604,0,
86.9433,5.32257,1.94855,1.378,19.0961,604,0,
86.9433,5.32257,1.94702,1.378,19.0961,604,0,
86.9434,5.31708,1.94855,1.378,19.0961,604,0,
86.9434,5.31769,1.94702,1.378,19.0961,604,0,
86.9434,5.31769,1.94855,1.378,19.0961,604,0,
86.9435,5.31769,1.95007,1.378,19.0961,604,0,
86.9435,5.31769,1.94855,1.378,19.0961,604,0,
86.9435,5.31769,1.9455,1.378,19.0961,604,0,
86.9436,5.3183,1.94855,1.378,19.0961,604,0,
86.9436,5.31708,1.94855,1.378,19.0961,604,0,
86.9436,5.31738,1.95007,1.378,19.0961,604,0,
86.9437,5.3125,1.94702,1.378,19.0961,604,0,
86.9437,5.3125,1.9516,1.378,19.0961,604,0,
86.9437,5.3125,1.94855,1.378,19.0961,604,0,
86.9438,5.31219,1.94855,1.378,19.0961,604,0,
86.9438,5.31281,1.94702,1.378,19.0961,604,0,
86.9438,5.31311,1.9455,1.378,19.0961,604,0,
86.9439,5.31311,1.94855,1.378,19.0961,604,0,
86.9439,5.31219,1.94702,1.378,19.0961,604,0,
86.9439,5.3125,1.9516,1.378,19.0961,604,0,
86.944,5.30792,1.95007,1.378,19.0961,604,0,
86.944,5.30762,1.94702,1.378,19.0961,604,0,
86.944,5.30884,1.94702,1.378,19.0961,604,0,
86.9441,5.30823,1.94855,1.378,19.0961,604,0,
86.9441,5.30792,1.95007,1.378,19.0961,604,0,
86.9441,5.30853,1.94855,1.378,19.0961,604,0,
