sec,CH1,CH14,CH40,CH42,CH47,CH54
11389.5,-0.778809,13.7711,2.81,11.583,1276,5
11389.5,-0.778503,13.7741,2.81,11.583,1276,5
11389.5,-0.778198,13.7741,2.81,11.583,1276,5
11389.5,-0.778503,13.7711,2.81,11.583,1276,5
11389.5,-0.778503,13.7695,2.81,11.583,1276,5
11389.5,-0.778198,13.7695,2.81,11.583,1276,5
11389.5,-0.78064,13.7726,2.81,11.583,1276,5
11389.5,-0.783386,13.7711,2.81,11.583,1276,5
11389.5,-0.783691,13.7711,2.81,11.583,1276,5
11389.5,-0.783386,13.7726,2.81,11.583,1276,5
11389.5,-0.783386,13.7741,2.81,11.583,1276,5
11389.5,-0.783081,13.7711,2.81,11.583,1276,5
11389.5,-0.786743,13.7711,2.81,11.583,1276,5
11389.5,-0.788574,13.7711,2.81,11.583,1276,5
11389.5,-0.787964,13.7756,2.81,11.583,1276,5
11389.5,-0.787659,13.7726,2.81,11.583,1276,5
11389.5,-0.787659,13.7711,2.81,11.583,1276,5
11389.5,-0.788269,13.7711,2.81,11.583,1276,5
11389.5,-0.792847,13.7695,2.81,11.583,1276,5
11389.5,-0.793152,13.7711,2.81,11.583,1276,5
11389.5,-0.793457,13.7695,2.81,11.583,1276,5
11389.5,-0.793152,13.7726,2.81,11.583,1276,5
11389.5,-0.793457,13.7726,2.81,11.583,1276,5
11389.5,-0.793457,13.7726,2.81,11.583,1276,5
11389.5,-0.798035,13.7726,2.81,11.583,1276,5
11389.5,-0.798645,13.7695,2.81,11.583,1276,5
11389.5,-0.79834,13.7756,2.81,11.583,1276,5
11389.5,-0.79834,13.7741,2.81,11.583,1276,5
11389.5,-0.79834,13.7741,2.81,11.583,1276,5
11389.5,-0.802307,13.7756,2.81,11.583,1276,5
11389.5,-0.803223,13.7741,2.81,11.583,1276,5
11389.5,-0.802917,13.7726,2.81,11.583,1276,5
11389.5,-0.802917,13.7741,2.81,11.583,1276,5
11389.5,-0.803223,13.7695,2.81,11.583,1276,5
11389.5,-0.807495,13.7726,2.81,11.583,1276,5
11389.5,-0.808411,13.7756,2.81,11.583,1276,5
11389.5,-0.807495,13.7726,2.81,11.583,1276,5
11389.5,-0.807495,13.7726,2.81,11.583,1276,5
11389.5,-0.808105,13.7711,2.81,11.583,1276,5
11389.5,-0.811462,13.7726,2.81,11.583,1276,5
11389.5,-0.812988,13.7695,2.81,11.583,1276,5
11389.5,-0.813293,13.7726,2.81,11.583,1276,5
11389.5,-0.812683,13.7741,2.81,11.583,1276,5
11389.5,-0.812988,13.7711,2.81,11.583,1276,5
11389.5,-0.818176,13.768,2.81,11.583,1276,5
11389.5,-0.817871,13.768,2.81,11.583,1276,5
11389.5,-0.817261,13.7741,2.81,11.583,1276,5
11389.5,-0.817566,13.7726,2.81,11.583,1276,5
11389.5,-0.818176,13.7741,2.81,11.583,1276,5
11389.6,-0.819397,13.7756,2.81,11.583,1276,5
11389.6,-0.823059,13.7726,2.81,11.583,1276,5
11389.6,-0.822449,13.7711,2.81,11.583,1276,5
11389.6,-0.822449,13.7741,2.81,11.583,1276,5
11389.6,-0.823059,13.7695,2.81,11.583,1276,5
11389.6,-0.824585,13.7711,2.81,11.583,1276,5
11389.6,-0.827332,13.768,2.81,11.583,1276,5
11389.6,-0.827637,13.7726,2.81,11.583,1276,5
11389.6,-0.827332,13.7711,2.81,11.583,1276,5
11389.6,-0.827637,13.7711,2.81,11.583,1276,5
11389.6,-0.827026,13.7711,2.81,11.583,1276,5
11389.6,-0.832825,13.7756,2.81,11.583,1276,5
11389.6,-0.832214,13.7711,2.81,11.583,1276,5
11389.6,-0.832214,13.7726,2.81,11.583,1276,5
11389.6,-0.832825,13.7756,2.81,11.583,1276,5
11389.6,-0.832214,13.7695,2.81,11.583,1276,5
11389.6,-0.837708,13.7741,2.81,11.583,1276,5
11389.6,-0.836792,13.7726,2.81,11.583,1276,5
11389.6,-0.837402,13.7711,2.81,11.583,1276,5
11389.6,-0.837402,13.7726,2.81,11.583,1276,5
11389.6,-0.837708,13.7711,2.81,11.583,1276,5
11389.6,-0.840454,13.7695,2.81,11.583,1276,5
11389.6,-0.84259,13.7726,2.81,11.583,1276,5
11389.6,-0.842285,13.7695,2.81,11.583,1276,5
11389.6,-0.842896,13.7741,2.81,11.583,1276,5
11389.6,-0.842285,13.7695,2.81,11.583,1276,5
11389.6,-0.842285,13.768,2.81,11.583,1276,5
11389.6,-0.846863,13.7711,2.81,11.583,1276,5
11389.6,-0.847168,13.7726,2.81,11.583,1276,5
11389.6,-0.847168,13.7741,2.81,11.583,1276,5
11389.6,-0.847168,13.768,2.81,11.583,1276,5
11389.6,-0.847778,13.768,2.81,11.583,1276,5
11389.6,-0.847168,13.7711,2.81,11.583,1276,5
11389.6,-0.852356,13.7741,2.81,11.583,1276,5
11389.6,-0.851746,13.7848,2.81,11.583,1276,5
11389.6,-0.851746,13.7848,2.81,11.583,1276,5
11389.6,-0.852661,13.7817,2.81,11.583,1276,5
11389.6,-0.852051,13.7848,2.81,11.583,1276,5
11389.6,-0.851746,13.7833,2.81,11.583,1276,5
11389.6,-0.856934,13.7863,2.81,11.583,1276,5
11389.6,-0.856934,13.7833,2.81,11.583,1276,5
11389.6,-0.856934,13.7833,2.81,11.583,1276,5
11389.6,-0.857239,13.7833,2.81,11.583,1276,5
11389.6,-0.857239,13.7863,2.81,11.583,1276,5
11389.6,-0.857544,13.7848,2.81,11.583,1276,5
11389.6,-0.857239,13.7848,2.81,11.583,1276,5
11389.6,-0.862732,13.7863,2.81,11.583,1276,5
11389.6,-0.861816,13.7863,2.81,11.583,1276,5
11389.6,-0.861816,13.7848,2.81,11.583,1276,5
11389.6,-0.862122,13.7863,2.81,11.583,1276,5
11389.7,-0.861816,13.7833,2.81,11.583,1276,5
11389.7,-0.861511,13.7817,2.81,11.583,1276,5
11389.7,-0.861816,13.7833,2.81,11.583,1276,5
11389.7,-0.867004,13.7848,2.81,11.583,1276,5
11389.7,-0.866699,13.7833,2.81,11.583,1276,5
11389.7,-0.86731,13.7863,2.81,11.583,1276,5
11389.7,-0.866394,13.7817,2.81,11.583,1276,5
11389.7,-0.867004,13.7833,2.81,11.583,1276,5
11389.7,-0.866394,13.7848,2.81,11.583,1276,5
11389.7,-0.867004,13.7848,2.81,11.583,1276,5
11389.7,-0.871887,13.7817,2.81,11.583,1276,5
11389.7,-0.872192,13.7848,2.81,11.583,1276,5
11389.7,-0.872498,13.7848,2.81,11.583,1276,5
11389.7,-0.872498,13.7863,2.81,11.583,1276,5
11389.7,-0.871582,13.7833,2.81,11.583,1276,5
11389.7,-0.872192,13.7894,2.81,11.583,1276,5
11389.7,-0.871887,13.7848,2.81,11.583,1276,5
11389.7,-0.871277,13.7863,2.81,11.583,1276,5
11389.7,-0.876465,13.7833,2.81,11.583,1276,5
11389.7,-0.876465,13.7909,2.81,11.583,1276,5
11389.7,-0.877075,13.7878,2.81,11.583,1276,5
11389.7,-0.877075,13.7863,2.81,11.583,1276,5
11389.7,-0.876465,13.7817,2.81,11.583,1276,5
11389.7,-0.87616,13.7863,2.81,11.583,1276,5
11389.7,-0.87677,13.7863,2.81,11.583,1276,5
11389.7,-0.876465,13.7833,2.81,11.583,1276,5
11389.7,-0.881348,13.7848,2.81,11.583,1276,5
11389.7,-0.881042,13.7833,2.81,11.583,1276,5
11389.7,-0.881042,13.7848,2.81,11.583,1276,5
11389.7,-0.881653,13.7833,2.81,11.583,1276,5
11389.7,-0.881653,13.7833,2.81,11.583,1276,5
11389.7,-0.881042,13.7848,2.81,11.583,1276,5
11389.7,-0.881653,13.7848,2.81,11.583,1276,5
11389.7,-0.881042,13.7802,2.81,11.583,1276,5
11389.7,-0.881653,13.7848,2.81,11.583,1276,5
11389.7,-0.886841,13.7833,2.81,11.583,1276,5
11389.7,-0.886536,13.7848,2.81,11.583,1276,5
11389.7,-0.885925,13.7848,2.81,11.583,1276,5
11389.7,-0.88623,13.7848,2.81,11.583,1276,5
11389.7,-0.886536,13.7848,2.81,11.583,1276,5
11389.7,-0.886536,13.7848,2.81,11.583,1276,5
11389.7,-0.88562,13.7863,2.81,11.583,1276,5
11389.7,-0.886841,13.7863,2.81,11.583,1276,5
11389.7,-0.886536,13.7985,2.81,11.583,1276,5
11389.7,-0.890503,13.7955,2.81,11.583,1276,5
11389.7,-0.890808,13.8,2.81,11.583,1276,5
11389.7,-0.890808,13.7939,2.81,11.583,1276,5
11389.7,-0.890808,13.7955,2.81,11.583,1276,5
11389.7,-0.891113,13.7924,2.81,11.583,1276,5
11389.8,-0.891113,13.7985,2.81,11.583,1276,5
11389.8,-0.891418,13.7955,2.81,11.583,1276,5
11389.8,-0.890808,13.7939,2.81,11.583,1276,5
11389.8,-0.890503,13.7955,2.81,11.583,1276,5
11389.8,-0.891113,13.7955,2.81,11.583,1276,5
11389.8,-0.891418,13.8,2.81,11.583,1276,5
11389.8,-0.895691,13.7955,2.81,11.583,1276,5
11389.8,-0.896301,13.7939,2.81,11.583,1276,5
11389.8,-0.895996,13.7985,2.81,11.583,1276,5
11389.8,-0.895691,13.797,2.81,11.583,1276,5
11389.8,-0.895691,13.7955,2.81,11.583,1276,5
11389.8,-0.895996,13.7955,2.81,11.583,1276,5
11389.8,-0.896301,13.797,2.81,11.583,1276,5
11389.8,-0.895691,13.797,2.81,11.583,1276,5
11389.8,-0.895691,13.8016,2.81,11.583,1276,5
11389.8,-0.896301,13.7985,2.81,11.583,1276,5
11389.8,-0.895386,13.7939,2.81,11.583,1276,5
11389.8,-0.898438,13.7955,2.81,11.583,1276,5
11389.8,-0.900879,13.7985,2.81,11.583,1276,5
11389.8,-0.901184,13.7985,2.81,11.583,1276,5
11389.8,-0.901489,13.797,2.81,11.583,1276,5
11389.8,-0.901489,13.797,2.81,11.583,1276,5
11389.8,-0.901489,13.7985,2.81,11.583,1276,5
11389.8,-0.901489,13.797,2.81,11.583,1276,5
11389.8,-0.901489,13.8,2.81,11.583,1276,5
11389.8,-0.900879,13.7955,2.81,11.583,1276,5
11389.8,-0.901489,13.797,2.81,11.583,1276,5
11389.8,-0.901184,13.797,2.81,11.583,1276,5
11389.8,-0.900879,13.7955,2.81,11.583,1276,5
11389.8,-0.900879,13.7955,2.81,11.583,1276,5
11389.8,-0.901184,13.7955,2.81,11.583,1276,5
11389.8,-0.905762,13.797,2.81,11.583,1276,5
11389.8,-0.905762,13.8,2.81,11.583,1276,5
11389.8,-0.905457,13.7939,2.81,11.583,1276,5
11389.8,-0.906372,13.7985,2.81,11.583,1276,5
11389.8,-0.906067,13.7939,2.81,11.583,1276,5
11389.8,-0.905457,13.797,2.81,11.583,1276,5
11389.8,-0.906372,13.797,2.81,11.583,1276,5
11389.8,-0.906372,13.797,2.81,11.583,1276,5
11389.8,-0.906372,13.8,2.81,11.583,1276,5
11389.8,-0.906067,13.7955,2.81,11.583,1276,5
11389.8,-0.906067,13.797,2.81,11.583,1276,5
11389.8,-0.905457,13.7955,2.81,11.583,1276,5
11389.8,-0.905457,13.7985,2.81,11.583,1276,5
11389.8,-0.905762,13.7939,2.81,11.583,1276,5
11389.8,-0.905762,13.7955,2.81,11.583,1276,5
11389.8,-0.906372,13.7985,2.81,11.583,1276,5
11389.8,-0.906067,13.7955,2.81,11.583,1276,5
11389.8,-0.910645,13.7985,2.81,11.583,1276,5
11389.8,-0.910645,13.8092,2.81,11.583,1276,5
11389.9,-0.910339,13.8092,2.81,11.583,1276,5
11389.9,-0.910339,13.8123,2.81,11.583,1276,5
11389.9,-0.911255,13.8092,2.81,11.583,1276,5
11389.9,-0.910645,13.8092,2.81,11.583,1276,5
11389.9,-0.910645,13.8107,2.81,11.583,1276,5
11389.9,-0.91095,13.8123,2.81,11.583,1276,5
11389.9,-0.910645,13.8092,2.81,11.583,1276,5
11389.9,-0.911255,13.8107,2.81,11.583,1276,5
11389.9,-0.910339,13.8077,2.81,11.583,1276,5
11389.9,-0.911255,13.8092,2.81,11.583,1276,5
11389.9,-0.91156,13.8107,2.81,11.583,1276,5
11389.9,-0.91156,13.8062,2.81,11.583,1276,5
11389.9,-0.91156,13.8077,2.81,11.583,1276,5
11389.9,-0.91095,13.8092,2.81,11.583,1276,5
11389.9,-0.910034,13.8062,2.81,11.583,1276,5
11389.9,-0.91095,13.8107,2.81,11.583,1276,5
11389.9,-0.915222,13.8092,2.81,11.583,1276,5
11389.9,-0.915527,13.8077,2.81,11.583,1276,5
11389.9,-0.914917,13.8092,2.81,11.583,1276,5
11389.9,-0.915222,13.8092,2.81,11.583,1276,5
11389.9,-0.914307,13.8077,2.81,11.583,1276,5
11389.9,-0.914307,13.8092,2.81,11.583,1276,5
11389.9,-0.914917,13.8123,2.81,11.583,1276,5
11389.9,-0.915527,13.8123,2.81,11.583,1276,5
11389.9,-0.915833,13.8077,2.81,11.583,1276,5
11389.9,-0.914917,13.8092,2.81,11.583,1276,5
11389.9,-0.915222,13.8107,2.81,11.583,1276,5
11389.9,-0.915527,13.8107,2.81,11.583,1276,5
11389.9,-0.915527,13.8077,2.81,11.583,1276,5
11389.9,-0.915222,13.8092,2.81,11.583,1276,5
11389.9,-0.915527,13.8092,2.81,11.583,1276,5
11389.9,-0.92041,13.8092,2.81,11.583,1276,5
11389.9,-0.92041,13.8062,2.81,11.583,1276,5
11389.9,-0.921326,13.8092,2.81,11.583,1276,5
11389.9,-0.920715,13.8107,2.81,11.583,1276,5
11389.9,-0.921631,13.8107,2.81,11.583,1276,5
11389.9,-0.920715,13.8077,2.81,11.583,1276,5
11389.9,-0.920715,13.8107,2.81,11.583,1276,5
11389.9,-0.920715,13.8077,2.81,11.583,1276,5
11389.9,-0.921021,13.8077,2.81,11.583,1276,5
11389.9,-0.920715,13.8077,2.81,11.583,1276,5
11389.9,-0.920715,13.8092,2.81,11.583,1276,5
11389.9,-0.920715,13.8107,2.81,11.583,1276,5
11389.9,-0.925598,13.8092,2.81,11.583,1276,5
11389.9,-0.925903,13.8107,2.81,11.583,1276,5
11389.9,-0.925903,13.8153,2.81,11.583,1276,5
11389.9,-0.925598,13.8107,2.81,11.583,1276,5
11389.9,-0.925598,13.8229,2.81,11.583,1276,5
11389.9,-0.925903,13.8184,2.81,11.583,1276,5
11389.9,-0.925903,13.8214,2.81,11.583,1276,5
11390,-0.924988,13.8199,2.81,11.583,1276,5
11390,-0.925903,13.8245,2.81,11.583,1276,5
11390,-0.930481,13.8214,2.81,11.583,1276,5
11390,-0.930786,13.8214,2.81,11.583,1276,5
11390,-0.930176,13.8214,2.81,11.583,1276,5
11390,-0.930481,13.8184,2.81,11.583,1276,5
11390,-0.930786,13.8229,2.81,11.583,1276,5
11390,-0.930786,13.8229,2.81,11.583,1276,5
11390,-0.929871,13.8199,2.81,11.583,1276,5
11390,-0.935364,13.8229,2.81,11.583,1276,5
11390,-0.935364,13.826,2.81,11.583,1276,5
11390,-0.935669,13.8214,2.81,11.583,1276,5
11390,-0.935364,13.8214,2.81,11.583,1276,5
11390,-0.934753,13.8229,2.81,11.583,1276,5
11390,-0.935974,13.8245,2.81,11.583,1276,5
11390,-0.934753,13.8229,2.81,11.583,1276,5
11390,-0.940247,13.8229,2.81,11.583,1276,5
11390,-0.939941,13.8184,2.81,11.583,1276,5
11390,-0.940857,13.8229,2.81,11.583,1276,5
11390,-0.940247,13.8229,2.81,11.583,1276,5
11390,-0.939636,13.8199,2.81,11.583,1276,5
11390,-0.939941,13.8229,2.81,11.583,1276,5
11390,-0.939941,13.8229,2.81,11.583,1276,5
11390,-0.94574,13.8199,2.81,11.583,1276,5
11390,-0.945435,13.8199,2.81,11.583,1276,5
11390,-0.944519,13.8229,2.81,11.583,1276,5
11390,-0.945129,13.8184,2.81,11.583,1276,5
11390,-0.945435,13.8199,2.81,11.583,1276,5
11390,-0.945129,13.8199,2.81,11.583,1276,5
11390,-0.950012,13.8214,2.81,11.583,1276,5
11390,-0.950012,13.8229,2.81,11.583,1276,5
11390,-0.950623,13.8168,2.81,11.583,1276,5
11390,-0.950012,13.8199,2.81,11.583,1276,5
11390,-0.950012,13.8229,2.81,11.583,1276,5
11390,-0.950317,13.8214,2.81,11.583,1276,5
11390,-0.949097,13.8229,2.81,11.583,1276,5
11390,-0.954285,13.8214,2.81,11.583,1276,5
11390,-0.954895,13.8214,2.81,11.583,1276,5
11390,-0.954895,13.8214,2.81,11.583,1276,5
11390,-0.954895,13.8229,2.81,11.583,1276,5
11390,-0.954285,13.8214,2.81,11.583,1276,5
11390,-0.954895,13.8229,2.81,11.583,1276,5
11390,-0.959473,13.8306,2.81,11.583,1276,5
11390,-0.959778,13.8382,2.81,11.583,1276,5
11390,-0.960388,13.8321,2.81,11.583,1276,5
11390,-0.960083,13.8321,2.81,11.583,1276,5
11390,-0.959473,13.8367,2.81,11.583,1276,5
11390,-0.962219,13.8321,2.81,11.583,1276,5
11390,-0.964355,13.8336,2.81,11.583,1276,5
11390,-0.965271,13.8336,2.81,11.583,1276,5
11390,-0.965576,13.8336,2.81,11.583,1276,5
11390.1,-0.964661,13.8382,2.81,11.583,1276,5
11390.1,-0.964661,13.8336,2.81,11.583,1276,5
11390.1,-0.969849,13.8336,2.81,11.583,1276,5
11390.1,-0.969543,13.8351,2.81,11.583,1276,5
11390.1,-0.969543,13.8351,2.81,11.583,1276,5
11390.1,-0.969543,13.8336,2.81,11.583,1276,5
11390.1,-0.970154,13.8351,2.81,11.583,1276,5
11390.1,-0.975037,13.8351,2.81,11.583,1276,5
11390.1,-0.974731,13.8336,2.81,11.583,1276,5
11390.1,-0.974731,13.8336,2.81,11.583,1276,5
11390.1,-0.974731,13.8336,2.81,11.583,1276,5
11390.1,-0.977173,13.8367,2.81,11.583,1276,5
11390.1,-0.979614,13.8351,2.81,11.583,1276,5
11390.1,-0.979309,13.8351,2.81,11.583,1276,5
11390.1,-0.979309,13.8321,2.81,11.583,1276,5
11390.1,-0.979309,13.8321,2.81,11.583,1276,5
11390.1,-0.984497,13.8321,2.81,11.583,1276,5
11390.1,-0.984192,13.8321,2.81,11.583,1276,5
11390.1,-0.983887,13.8321,2.81,11.583,1276,5
11390.1,-0.984192,13.8336,2.81,11.583,1276,5
11390.1,-0.989075,13.8321,2.81,11.583,1276,5
11390.1,-0.98999,13.8367,2.81,11.583,1276,5
11390.1,-0.989685,13.8321,2.81,11.583,1276,5
11390.1,-0.98877,13.8367,2.81,11.583,1276,5
11390.1,-0.993958,13.8336,2.81,11.583,1276,5
11390.1,-0.993958,13.8351,2.81,11.583,1276,5
11390.1,-0.993652,13.8367,2.81,11.583,1276,5
11390.1,-0.993958,13.8336,2.81,11.583,1276,5
11390.1,-0.999146,13.8336,2.81,11.583,1276,5
11390.1,-0.998535,13.8336,2.81,11.583,1276,5
11390.1,-0.99884,13.8336,2.81,11.583,1276,5
11390.1,-1.00311,13.8382,2.81,11.583,1276,5
11390.1,-1.00372,13.8336,2.81,11.583,1276,5
11390.1,-1.00403,13.8367,2.81,11.583,1276,5
11390.1,-1.00464,13.8458,2.81,11.583,1276,5
11390.1,-1.00861,13.8458,2.81,11.583,1276,5
11390.1,-1.00861,13.8474,2.81,11.583,1276,5
11390.1,-1.00891,13.8443,2.81,11.583,1276,5
11390.1,-1.01135,13.8474,2.81,11.583,1276,5
11390.1,-1.01379,13.8458,2.81,11.583,1276,5
11390.1,-1.0141,13.8489,2.81,11.583,1276,5
11390.1,-1.01318,13.8474,2.81,11.583,1276,5
11390.1,-1.01868,13.8458,2.81,11.583,1276,5
11390.1,-1.01868,13.8474,2.81,11.583,1276,5
11390.1,-1.01868,13.8458,2.81,11.583,1276,5
11390.1,-1.02356,13.8489,2.81,11.583,1276,5
11390.1,-1.02356,13.8443,2.81,11.583,1276,5
11390.1,-1.02417,13.8458,2.81,11.583,1276,5
11390.1,-1.02692,13.8474,2.81,11.583,1276,5
11390.1,-1.02844,13.8458,2.81,11.583,1276,5
11390.2,-1.02905,13.8489,2.81,11.583,1276,5
11390.2,-1.0318,13.8474,2.81,11.583,1276,5
11390.2,-1.03363,13.8458,2.81,11.583,1276,5
11390.2,-1.03363,13.8458,2.81,11.583,1276,5
11390.2,-1.03363,13.8443,2.81,11.583,1276,5
11390.2,-1.0379,13.8474,2.81,11.583,1276,5
11390.2,-1.03821,13.8474,2.81,11.583,1276,5
11390.2,-1.03851,13.8458,2.81,11.583,1276,5
11390.2,-1.04279,13.8443,2.81,11.583,1276,5
11390.2,-1.0434,13.8458,2.81,11.583,1276,5
11390.2,-1.0434,13.8489,2.81,11.583,1276,5
11390.2,-1.04828,13.8458,2.81,11.583,1276,5
11390.2,-1.04828,13.8458,2.81,11.583,1276,5
11390.2,-1.04797,13.8428,2.81,11.583,1276,5
11390.2,-1.05286,13.8443,2.81,11.583,1276,5
11390.2,-1.05286,13.8474,2.81,11.583,1276,5
11390.2,-1.05316,13.8443,2.81,11.583,1276,5
11390.2,-1.05682,13.8458,2.81,11.583,1276,5
11390.2,-1.05774,13.8458,2.81,11.583,1276,5
11390.2,-1.05835,13.8428,2.81,11.583,1276,5
11390.2,-1.06201,13.8474,2.81,11.583,1276,5
11390.2,-1.06293,13.8443,2.81,11.583,1276,5
11390.2,-1.06323,13.8474,2.81,11.583,1276,5
11390.2,-1.0675,13.8458,2.81,11.583,1276,5
11390.2,-1.06812,13.8428,2.81,11.583,1276,5
11390.2,-1.06781,13.855,2.81,11.583,1276,5
11390.2,-1.06995,13.858,2.81,11.583,1276,5
11390.2,-1.073,13.8596,2.81,11.583,1276,5
11390.2,-1.07208,13.8596,2.81,11.583,1276,5
11390.2,-1.07605,13.8596,2.81,11.583,1276,5
11390.2,-1.07788,13.8596,2.81,11.583,1276,5
11390.2,-1.07727,13.8535,2.81,11.583,1276,5
11390.2,-1.08002,13.858,2.81,11.583,1276,5
11390.2,-1.08307,13.8565,2.81,11.583,1276,5
11390.2,-1.08215,13.855,2.81,11.583,1276,5
11390.2,-1.08459,13.8596,2.81,11.583,1276,5
11390.2,-1.08734,13.8596,2.81,11.583,1276,5
11390.2,-1.08795,13.858,2.81,11.583,1276,5
11390.2,-1.08978,13.858,2.81,11.583,1276,5
11390.2,-1.09222,13.8596,2.81,11.583,1276,5
11390.2,-1.09222,13.8596,2.81,11.583,1276,5
11390.2,-1.09222,13.858,2.81,11.583,1276,5
11390.2,-1.0968,13.858,2.81,11.583,1276,5
11390.2,-1.09741,13.8565,2.81,11.583,1276,5
11390.2,-1.09772,13.8565,2.81,11.583,1276,5
11390.2,-1.10168,13.858,2.81,11.583,1276,5
11390.2,-1.10168,13.8611,2.81,11.583,1276,5
11390.2,-1.10168,13.858,2.81,11.583,1276,5
11390.2,-1.10718,13.8596,2.81,11.583,1276,5
11390.2,-1.10718,13.8565,2.81,11.583,1276,5
11390.3,-1.10687,13.858,2.81,11.583,1276,5
11390.3,-1.11237,13.8611,2.81,11.583,1276,5
11390.3,-1.11176,13.858,2.81,11.583,1276,5
11390.3,-1.11206,13.855,2.81,11.583,1276,5
11390.3,-1.11633,13.8596,2.81,11.583,1276,5
11390.3,-1.11725,13.8565,2.81,11.583,1276,5
11390.3,-1.11633,13.8611,2.81,11.583,1276,5
11390.3,-1.12152,13.8626,2.81,11.583,1276,5
11390.3,-1.12152,13.8565,2.81,11.583,1276,5
11390.3,-1.12152,13.8596,2.81,11.583,1276,5
11390.3,-1.12457,13.8565,2.81,11.583,1276,5
11390.3,-1.1264,13.858,2.81,11.583,1276,5
11390.3,-1.1264,13.8611,2.81,11.583,1276,5
11390.3,-1.12701,13.858,2.81,11.583,1276,5
11390.3,-1.13159,13.858,2.81,11.583,1276,5
11390.3,-1.13159,13.858,2.81,11.583,1276,5
11390.3,-1.13159,13.8565,2.81,11.583,1276,5
11390.3,-1.13586,13.8565,2.81,11.583,1276,5
11390.3,-1.13617,13.855,2.81,11.583,1276,5
11390.3,-1.13708,13.8733,2.81,11.583,1276,5
11390.3,-1.14014,13.8702,2.81,11.583,1276,5
11390.3,-1.14136,13.8702,2.81,11.583,1276,5
11390.3,-1.14105,13.8672,2.81,11.583,1276,5
11390.3,-1.14166,13.8718,2.81,11.583,1276,5
11390.3,-1.14655,13.8718,2.81,11.583,1276,5
11390.3,-1.14655,13.8702,2.81,11.583,1276,5
11390.3,-1.14655,13.8687,2.81,11.583,1276,5
11390.3,-1.15051,13.8718,2.81,11.583,1276,5
11390.3,-1.15112,13.8672,2.81,11.583,1276,5
11390.3,-1.15112,13.8702,2.81,11.583,1276,5
11390.3,-1.15082,13.8687,2.81,11.583,1276,5
11390.3,-1.1557,13.8687,2.81,11.583,1276,5
11390.3,-1.15601,13.8718,2.81,11.583,1276,5
11390.3,-1.1554,13.8687,2.81,11.583,1276,5
11390.3,-1.16028,13.8718,2.81,11.583,1276,5
11390.3,-1.16058,13.8672,2.81,11.583,1276,5
11390.3,-1.16058,13.8718,2.81,11.583,1276,5
11390.3,-1.16089,13.8702,2.81,11.583,1276,5
11390.3,-1.16577,13.8718,2.81,11.583,1276,5
11390.3,-1.16608,13.8718,2.81,11.583,1276,5
11390.3,-1.16547,13.8702,2.81,11.583,1276,5
11390.3,-1.16547,13.8702,2.81,11.583,1276,5
11390.3,-1.17126,13.8733,2.81,11.583,1276,5
11390.3,-1.17096,13.8763,2.81,11.583,1276,5
11390.3,-1.17035,13.8702,2.81,11.583,1276,5
11390.3,-1.17065,13.8687,2.81,11.583,1276,5
11390.3,-1.17523,13.8702,2.81,11.583,1276,5
