sec,CH1,CH14,CH40,CH42,CH47,CH54,
11767.3,2.9599,7.64313,2.454,19.305,562,0,
11767.3,2.95563,7.64465,2.454,19.305,562,0,
11767.3,2.95563,7.64313,2.454,19.305,562,0,
11767.3,2.95258,7.64771,2.454,19.305,562,0,
11767.3,2.95135,7.64923,2.454,19.305,562,0,
11767.3,2.95105,7.64618,2.454,19.305,562,0,
11767.3,2.94586,7.64313,2.454,19.305,562,0,
11767.3,2.94586,7.64618,2.454,19.305,562,0,
11767.3,2.94525,7.64465,2.454,19.305,562,0,
11767.3,2.94067,7.64313,2.454,19.305,562,0,
11767.3,2.94098,7.64618,2.454,19.305,562,0,
11767.3,2.93762,7.6416,2.454,19.305,562,0,
11767.3,2.9361,7.64618,2.454,19.305,562,0,
11767.3,2.9364,7.64923,2.454,19.305,562,0,
11767.3,2.93213,7.64313,2.454,19.305,562,0,
11767.3,2.93152,7.64465,2.454,19.305,562,0,
11767.3,2.93182,7.64618,2.454,19.305,562,0,
11767.3,2.92633,7.64618,2.454,19.305,562,0,
11767.3,2.92664,7.64465,2.454,19.305,562,0,
11767.3,2.92572,7.64465,2.454,19.305,562,0,
11767.3,2.92145,7.64771,2.454,19.305,562,0,
11767.3,2.92145,7.64923,2.454,19.305,562,0,
11767.3,2.91809,7.64465,2.454,19.305,562,0,
11767.3,2.91656,7.64771,2.454,19.305,562,0,
11767.3,2.91656,7.64771,2.454,19.305,562,0,
11767.3,2.91199,7.64771,2.454,19.305,562,0,
11767.3,2.91199,7.64465,2.454,19.305,562,0,
11767.4,2.91016,7.64618,2.454,19.305,562,0,
11767.4,2.9071,7.64618,2.454,19.305,562,0,
11767.4,2.9068,7.64771,2.454,19.305,562,0,
11767.4,2.90344,7.64465,2.454,19.305,562,0,
11767.4,2.90161,7.64618,2.454,19.305,562,0,
11767.4,2.90131,7.64618,2.454,19.305,562,0,
11767.4,2.89703,7.65076,2.454,19.305,562,0,
11767.4,2.89764,7.64313,2.454,19.305,562,0,
11767.4,2.89612,7.64618,2.454,19.305,562,0,
11767.4,2.89215,7.64465,2.454,19.305,562,0,
11767.4,2.89215,7.64465,2.454,19.305,562,0,
11767.4,2.89154,7.6416,2.454,19.305,562,0,
11767.4,2.88757,7.64465,2.454,19.305,562,0,
11767.4,2.88727,7.64465,2.454,19.305,562,0,
11767.4,2.88422,7.64618,2.454,19.305,562,0,
11767.4,2.88239,7.64618,2.454,19.305,562,0,
11767.4,2.88269,7.64771,2.454,19.305,562,0,
11767.4,2.87781,7.64465,2.454,19.305,562,0,
11767.4,2.8775,7.64923,2.454,19.305,562,0,
11767.4,2.8775,7.64771,2.454,19.305,562,0,
11767.4,2.87231,7.64465,2.454,19.305,562,0,
11767.4,2.87201,7.64313,2.454,19.305,562,0,
11767.4,2.87262,7.64618,2.454,19.305,562,0,
11767.4,2.86743,7.64771,2.454,19.305,562,0,
11767.4,2.86743,7.64313,2.454,19.305,562,0,
11767.4,2.86682,7.64465,2.454,19.305,562,0,
11767.4,2.86316,7.64465,2.454,19.305,562,0,
11767.4,2.86285,7.64465,2.454,19.305,562,0,
11767.4,2.85919,7.64771,2.454,19.305,562,0,
11767.4,2.85889,7.64923,2.454,19.305,562,0,
11767.4,2.85767,7.64618,2.454,19.305,562,0,
11767.4,2.85492,7.64618,2.454,19.305,562,0,
11767.4,2.85248,7.64618,2.454,19.305,562,0,
11767.4,2.85278,7.64313,2.454,19.305,562,0,
11767.4,2.84821,7.64465,2.454,19.305,562,0,
11767.4,2.8479,7.64618,2.454,19.305,562,0,
11767.4,2.8479,7.64618,2.454,19.305,562,0,
11767.4,2.84332,7.64465,2.454,19.305,562,0,
11767.4,2.84302,7.64618,2.454,19.305,562,0,
11767.4,2.84363,7.64618,2.454,19.305,562,0,
11767.4,2.83813,7.64771,2.454,19.305,562,0,
11767.4,2.83875,7.65839,2.454,19.305,562,0,
11767.4,2.83844,7.65839,2.454,19.305,562,0,
11767.4,2.83386,7.65991,2.454,19.305,562,0,
11767.4,2.83356,7.65991,2.454,19.305,562,0,
11767.4,2.83386,7.65991,2.454,19.305,562,0,
11767.4,2.82837,7.65991,2.454,19.305,562,0,
11767.4,2.82837,7.66144,2.454,19.305,562,0,
11767.4,2.82867,7.65381,2.454,19.305,562,0,
11767.4,2.82318,7.65686,2.454,19.305,562,0,
11767.5,2.8241,7.65839,2.454,19.305,562,0,
11767.5,2.82379,7.65839,2.454,19.305,562,0,
11767.5,2.81891,7.65991,2.454,19.305,562,0,
11767.5,2.8186,7.65991,2.454,19.305,562,0,
11767.5,2.8183,7.65686,2.454,19.305,562,0,
11767.5,2.81372,7.65686,2.454,19.305,562,0,
11767.5,2.81342,7.65839,2.454,19.305,562,0,
11767.5,2.81342,7.65839,2.454,19.305,562,0,
11767.5,2.80945,7.66144,2.454,19.305,562,0,
11767.5,2.80945,7.65534,2.454,19.305,562,0,
11767.5,2.80914,7.65534,2.454,19.305,562,0,
11767.5,2.80396,7.65839,2.454,19.305,562,0,
11767.5,2.80457,7.65839,2.454,19.305,562,0,
11767.5,2.80396,7.65839,2.454,19.305,562,0,
11767.5,2.79907,7.65686,2.454,19.305,562,0,
11767.5,2.79907,7.65839,2.454,19.305,562,0,
11767.5,2.79877,7.65534,2.454,19.305,562,0,
11767.5,2.79449,7.65991,2.454,19.305,562,0,
11767.5,2.79388,7.65839,2.454,19.305,562,0,
11767.5,2.79419,7.65534,2.454,19.305,562,0,
11767.5,2.78961,7.65839,2.454,19.305,562,0,
11767.5,2.78961,7.65839,2.454,19.305,562,0,
11767.5,2.789,7.65839,2.454,19.305,562,0,
11767.5,2.78473,7.66144,2.454,19.305,562,0,
11767.5,2.78412,7.65839,2.454,19.305,562,0,
11767.5,2.78412,7.66144,2.454,19.305,562,0,
11767.5,2.78015,7.65991,2.454,19.305,562,0,
11767.5,2.77954,7.65686,2.454,19.305,562,0,
11767.5,2.77924,7.65534,2.454,19.305,562,0,
11767.5,2.77527,7.65686,2.454,19.305,562,0,
11767.5,2.77405,7.65534,2.454,19.305,562,0,
11767.5,2.77496,7.65991,2.454,19.305,562,0,
11767.5,2.76947,7.65534,2.454,19.305,562,0,
11767.5,2.77008,7.65839,2.454,19.305,562,0,
11767.5,2.76917,7.65686,2.454,19.305,562,0,
11767.5,2.76489,7.65381,2.454,19.305,562,0,
11767.5,2.76459,7.65991,2.454,19.305,562,0,
11767.5,2.76398,7.65534,2.454,19.305,562,0,
11767.5,2.7597,7.65839,2.454,19.305,562,0,
11767.5,2.7597,7.65991,2.454,19.305,562,0,
11767.5,2.75879,7.66144,2.454,19.305,562,0,
11767.5,2.75482,7.65991,2.454,19.305,562,0,
11767.5,2.75391,7.65991,2.454,19.305,562,0,
11767.5,2.75391,7.65839,2.454,19.305,562,0,
11767.5,2.75024,7.65534,2.454,19.305,562,0,
11767.5,2.74994,7.65686,2.454,19.305,562,0,
11767.5,2.74872,7.66144,2.454,19.305,562,0,
11767.5,2.74475,7.65686,2.454,19.305,562,0,
11767.5,2.74475,7.65839,2.454,19.305,562,0,
11767.5,2.74139,7.65839,2.454,19.305,562,0,
11767.5,2.73987,7.65686,2.454,19.305,562,0,
11767.6,2.73987,7.65686,2.454,19.305,562,0,
11767.6,2.7356,7.65839,2.454,19.305,562,0,
11767.6,2.7356,7.65839,2.454,19.305,562,0,
11767.6,2.73529,7.65686,2.454,19.305,562,0,
11767.6,2.73071,7.65381,2.454,19.305,562,0,
11767.6,2.7301,7.65534,2.454,19.305,562,0,
11767.6,2.73041,7.65686,2.454,19.305,562,0,
11767.6,2.72552,7.65381,2.454,19.305,562,0,
11767.6,2.72644,7.65991,2.454,19.305,562,0,
11767.6,2.72461,7.65839,2.454,19.305,562,0,
11767.6,2.72095,7.65839,2.454,19.305,562,0,
11767.6,2.72064,7.65839,2.454,19.305,562,0,
11767.6,2.71973,7.65686,2.454,19.305,562,0,
11767.6,2.71576,7.65991,2.454,19.305,562,0,
11767.6,2.71515,7.65991,2.454,19.305,562,0,
11767.6,2.7124,7.65839,2.454,19.305,562,0,
11767.6,2.71027,7.65686,2.454,19.305,562,0,
11767.6,2.71088,7.65686,2.454,19.305,562,0,
11767.6,2.7063,7.65991,2.454,19.305,562,0,
11767.6,2.70569,7.65534,2.454,19.305,562,0,
11767.6,2.70538,7.65839,2.454,19.305,562,0,
11767.6,2.7005,7.65534,2.454,19.305,562,0,
11767.6,2.70081,7.65686,2.454,19.305,562,0,
11767.6,2.69989,7.65381,2.454,19.305,562,0,
11767.6,2.69653,7.65839,2.454,19.305,562,0,
11767.6,2.69653,7.65839,2.454,19.305,562,0,
11767.6,2.69287,7.65686,2.454,19.305,562,0,
11767.6,2.69135,7.65534,2.454,19.305,562,0,
11767.6,2.69135,7.65534,2.454,19.305,562,0,
11767.6,2.68646,7.65534,2.454,19.305,562,0,
11767.6,2.68677,7.65991,2.454,19.305,562,0,
11767.6,2.68646,7.66144,2.454,19.305,562,0,
11767.6,2.68188,7.65686,2.454,19.305,562,0,
11767.6,2.68219,7.65534,2.454,19.305,562,0,
11767.6,2.68036,7.65839,2.454,19.305,562,0,
11767.6,2.67639,7.65686,2.454,19.305,562,0,
11767.6,2.677,7.65991,2.454,19.305,562,0,
11767.6,2.67242,7.65991,2.454,19.305,562,0,
11767.6,2.6712,7.65839,2.454,19.305,562,0,
11767.6,2.67212,7.65686,2.454,19.305,562,0,
11767.6,2.66724,7.65991,2.454,19.305,562,0,
11767.6,2.66663,7.65534,2.454,19.305,562,0,
11767.6,2.6651,7.65686,2.454,19.305,562,0,
11767.6,2.66144,7.65686,2.454,19.305,562,0,
11767.6,2.66174,7.65991,2.454,19.305,562,0,
11767.6,2.65717,7.65686,2.454,19.305,562,0,
11767.6,2.65686,7.65534,2.454,19.305,562,0,
11767.6,2.65656,7.65534,2.454,19.305,562,0,
11767.6,2.65106,7.65534,2.454,19.305,562,0,
11767.6,2.65228,7.65839,2.454,19.305,562,0,
11767.7,2.64832,7.65839,2.454,19.305,562,0,
11767.7,2.64709,7.66144,2.454,19.305,562,0,
11767.7,2.64679,7.65839,2.454,19.305,562,0,
11767.7,2.64221,7.65991,2.454,19.305,562,0,
11767.7,2.64191,7.65686,2.454,19.305,562,0,
11767.7,2.64069,7.65839,2.454,19.305,562,0,
11767.7,2.63763,7.65839,2.454,19.305,562,0,
11767.7,2.63794,7.65991,2.454,19.305,562,0,
11767.7,2.63275,7.65839,2.454,19.305,562,0,
11767.7,2.63214,7.66296,2.454,19.305,562,0,
11767.7,2.63153,7.65686,2.454,19.305,562,0,
11767.7,2.62787,7.65686,2.454,19.305,562,0,
11767.7,2.62695,7.65839,2.454,19.305,562,0,
