2300-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,88743,88743,88743,88743,88743,88743,
221.364,6.86554,2.52838,2.504,10.5152,80,0,
221.364,6.86554,2.52838,2.504,10.5152,80,0,
221.364,6.86584,2.52991,2.504,10.5152,80,0,
221.364,6.86523,2.52686,2.504,10.5152,80,0,
221.364,6.86523,2.52686,2.504,10.5152,80,0,
221.364,6.86523,2.52838,2.504,10.5152,80,0,
221.364,6.86584,2.52991,2.504,10.5152,80,0,
221.364,6.86554,2.52838,2.504,10.5152,80,0,
221.364,6.86584,2.52533,2.504,10.5152,80,0,
221.364,6.86584,2.52838,2.504,10.5152,80,0,
221.364,6.86584,2.52838,2.504,10.5152,80,0,
221.364,6.86615,2.52991,2.504,10.5152,80,0,
221.364,6.86523,2.52686,2.504,10.5152,80,0,
221.364,6.86584,2.52533,2.504,10.5152,80,0,
221.364,6.86523,2.52686,2.504,10.5152,80,0,
221.364,6.86584,2.52991,2.504,10.5152,80,0,
221.365,6.86554,2.52838,2.504,10.5152,80,0,
221.365,6.86462,2.52991,2.504,10.5152,80,0,
221.365,6.86584,2.52838,2.504,10.5152,80,0,
221.365,6.86615,2.52838,2.504,10.5152,80,0,
221.365,6.86584,2.52686,2.504,10.5152,80,0,
221.365,6.86584,2.52686,2.504,10.5152,80,0,
221.365,6.86554,2.52838,2.504,10.5152,80,0,
221.365,6.86432,2.52533,2.504,10.5152,80,0,
221.365,6.86584,2.52838,2.504,10.5152,80,0,
221.365,6.86462,2.52838,2.504,10.5152,80,0,
221.365,6.86523,2.52991,2.504,10.5152,80,0,
221.365,6.86523,2.52838,2.504,10.5152,80,0,
221.365,6.86493,2.53143,2.504,10.5152,80,0,
221.365,6.86432,2.52686,2.504,10.5152,80,0,
221.365,6.86523,2.52533,2.504,10.5152,80,0,
221.365,6.86005,2.52533,2.504,10.5152,80,0,
221.365,6.85974,2.52838,2.504,10.5152,80,0,
221.365,6.86035,2.52686,2.504,10.5152,80,0,
221.365,6.85974,2.52838,2.504,10.5152,80,0,
221.365,6.86066,2.52533,2.504,10.5152,80,0,
221.365,6.86005,2.52686,2.504,10.5152,80,0,
221.365,6.85944,2.52838,2.504,10.5152,80,0,
221.365,6.86005,2.52991,2.504,10.5152,80,0,
221.365,6.86066,2.52838,2.504,10.5152,80,0,
221.365,6.85913,2.53143,2.504,10.5152,80,0,
221.365,6.86127,2.52838,2.504,10.5152,80,0,
221.365,6.86005,2.52686,2.504,10.5152,80,0,
221.365,6.86035,2.52686,2.504,10.5152,80,0,
221.365,6.86066,2.52991,2.504,10.5152,80,0,
221.365,6.86005,2.52838,2.504,10.5152,80,0,
221.366,6.86035,2.53143,2.504,10.5152,80,0,
221.366,6.86066,2.52686,2.504,10.5152,80,0,
221.366,6.86096,2.52686,2.504,10.5152,80,0,
221.366,6.86035,2.52686,2.504,10.5152,80,0,
221.366,6.86066,2.52991,2.504,10.5152,80,0,
221.366,6.86035,2.52838,2.504,10.5152,80,0,
221.366,6.85883,2.52686,2.504,10.5152,80,0,
221.366,6.85577,2.52686,2.504,10.5152,80,0,
221.366,6.85577,2.52533,2.504,10.5152,80,0,
221.366,6.85577,2.52838,2.504,10.5152,80,0,
221.366,6.85547,2.52991,2.504,10.5152,80,0,
221.366,6.85547,2.52991,2.504,10.5152,80,0,
221.366,6.85516,2.52991,2.504,10.5152,80,0,
221.366,6.85577,2.52838,2.504,10.5152,80,0,
221.366,6.85547,2.52838,2.504,10.5152,80,0,
221.366,6.85486,2.52991,2.504,10.5152,80,0,
221.366,6.85608,2.52686,2.504,10.5152,80,0,
221.366,6.85516,2.52533,2.504,10.5152,80,0,
221.366,6.85486,2.52991,2.504,10.5152,80,0,
221.366,6.8512,2.52838,2.504,10.5152,80,0,
