sec,CH1,CH14,CH40,CH42,CH47,CH54,
4635.14,3.06335,7.93457,1.372,19.8151,625,5,
4635.14,3.06396,7.9361,1.372,19.8151,625,5,
4635.14,3.06763,7.9361,1.372,19.8151,625,5,
4635.14,3.06854,7.93305,1.372,19.8151,625,5,
4635.14,3.06824,7.93457,1.372,19.8151,625,5,
4635.15,3.06824,7.93457,1.372,19.8151,625,5,
4635.15,3.07373,7.93305,1.372,19.8151,625,5,
4635.15,3.07373,7.93305,1.372,19.8151,625,5,
4635.15,3.07312,7.93305,1.372,19.8151,625,5,
4635.15,3.0777,7.9361,1.372,19.8151,625,5,
4635.16,3.07831,7.93152,1.372,19.8151,625,5,
4635.16,3.0777,7.93305,1.372,19.8151,625,5,
4635.16,3.08197,7.93762,1.372,19.8151,625,5,
4635.16,3.0835,7.93305,1.372,19.8151,625,5,
4635.16,3.08197,7.9361,1.372,19.8151,625,5,
4635.17,3.0838,7.93762,1.372,19.8151,625,5,
4635.17,3.08746,7.93457,1.372,19.8151,625,5,
4635.17,3.08777,7.93762,1.372,19.8151,625,5,
4635.17,3.08746,7.9361,1.372,19.8151,625,5,
4635.17,3.09326,7.93457,1.372,19.8151,625,5,
4635.18,3.09326,7.93762,1.372,19.8151,625,5,
4635.18,3.09235,7.93762,1.372,19.8151,625,5,
4635.18,3.09692,7.93457,1.372,19.8151,625,5,
4635.18,3.09753,7.93457,1.372,19.8151,625,5,
4635.18,3.09753,7.93305,1.372,19.8151,625,5,
4635.19,3.10089,7.93762,1.372,19.8151,625,5,
4635.19,3.10181,7.9361,1.372,19.8151,625,5,
4635.19,3.10272,7.9361,1.372,19.8151,625,5,
4635.19,3.10242,7.93305,1.372,19.8151,625,5,
4635.19,3.1076,7.9361,1.372,19.8151,625,5,
4635.2,3.1076,7.93457,1.372,19.8151,625,5,
4635.2,3.1076,7.9361,1.372,19.8151,625,5,
4635.2,3.11249,7.93305,1.372,19.8151,625,5,
4635.2,3.11188,7.93305,1.372,19.8151,625,5,
4635.2,3.11218,7.93762,1.372,19.8151,625,5,
4635.21,3.11829,7.93915,1.372,19.8151,625,5,
4635.21,3.11737,7.9361,1.372,19.8151,625,5,
4635.21,3.11676,7.93305,1.372,19.8151,625,5,
4635.21,3.12225,7.9361,1.372,19.8151,625,5,
4635.21,3.12195,7.93457,1.372,19.8151,625,5,
4635.22,3.12225,7.9361,1.372,19.8151,625,5,
4635.22,3.12714,7.93305,1.372,19.8151,625,5,
4635.22,3.12653,7.9361,1.372,19.8151,625,5,
4635.22,3.12714,7.93762,1.372,19.8151,625,5,
4635.22,3.13019,7.93305,1.372,19.8151,625,5,
4635.23,3.13171,7.93305,1.372,19.8151,625,5,
4635.23,3.13263,7.93457,1.372,19.8151,625,5,
4635.23,3.13568,7.93915,1.372,19.8151,625,5,
4635.23,3.1366,7.93305,1.372,19.8151,625,5,
4635.23,3.1366,7.93762,1.372,19.8151,625,5,
4635.24,3.14056,7.93305,1.372,19.8151,625,5,
4635.24,3.14148,7.93762,1.372,19.8151,625,5,
4635.24,3.14209,7.93305,1.372,19.8151,625,5,
4635.24,3.14484,7.93457,1.372,19.8151,625,5,
4635.24,3.14697,7.93305,1.372,19.8151,625,5,
4635.25,3.14667,7.93457,1.372,19.8151,625,5,
4635.25,3.15002,7.93457,1.372,19.8151,625,5,
4635.25,3.15125,7.93305,1.372,19.8151,625,5,
4635.25,3.15186,7.93457,1.372,19.8151,625,5,
4635.25,3.1546,7.92999,1.372,19.8151,625,5,
4635.26,3.15643,7.9361,1.372,19.8151,625,5,
4635.26,3.15674,7.9361,1.372,19.8151,625,5,
4635.26,3.16071,7.93457,1.372,19.8151,625,5,
4635.26,3.16132,7.9361,1.372,19.8151,625,5,
4635.26,3.16101,7.93305,1.372,19.8151,625,5,
4635.27,3.16528,7.93762,1.372,19.8151,625,5,
4635.27,3.1662,7.93457,1.372,19.8151,625,5,
4635.27,3.1665,7.93762,1.372,19.8151,625,5,
4635.27,3.17078,7.93457,1.372,19.8151,625,5,
4635.27,3.17108,7.9361,1.372,19.8151,625,5,
4635.28,3.17139,7.93457,1.372,19.8151,625,5,
4635.28,3.17596,7.93457,1.372,19.8151,625,5,
4635.28,3.17596,7.93457,1.372,19.8151,625,5,
4635.28,3.17657,7.93152,1.372,19.8151,625,5,
4635.28,3.18054,7.93457,1.372,19.8151,625,5,
4635.29,3.18085,7.9361,1.372,19.8151,625,5,
4635.29,3.18451,7.93457,1.372,19.8151,625,5,
4635.29,3.18604,7.9361,1.372,19.8151,625,5,
4635.29,3.18604,7.93457,1.372,19.8151,625,5,
4635.29,3.19061,7.93152,1.372,19.8151,625,5,
4635.3,3.19153,7.9361,1.372,19.8151,625,5,
4635.3,3.19092,7.93305,1.372,19.8151,625,5,
4635.3,3.19611,7.92999,1.372,19.8151,625,5,
4635.3,3.19641,7.93457,1.372,19.8151,625,5,
4635.3,3.19611,7.93762,1.372,19.8151,625,5,
4635.31,3.20038,7.9361,1.372,19.8151,625,5,
4635.31,3.20099,7.93457,1.372,19.8151,625,5,
4635.31,3.20374,7.93457,1.372,19.8151,625,5,
4635.31,3.20526,7.9361,1.372,19.8151,625,5,
4635.31,3.20496,7.93457,1.372,19.8151,625,5,
4635.32,3.21045,7.9361,1.372,19.8151,625,5,
4635.32,3.20984,7.93305,1.372,19.8151,625,5,
4635.32,3.21014,7.93457,1.372,19.8151,625,5,
4635.32,3.21442,7.93457,1.372,19.8151,625,5,
4635.32,3.21533,7.93305,1.372,19.8151,625,5,
4635.33,3.22021,7.93457,1.372,19.8151,625,5,
4635.33,3.22052,7.93457,1.372,19.8151,625,5,
4635.33,3.21991,7.93305,1.372,19.8151,625,5,
4635.33,3.22449,7.9361,1.372,19.8151,625,5,
4635.33,3.2251,7.93457,1.372,19.8151,625,5,
4635.34,3.22601,7.93305,1.372,19.8151,625,5,
4635.34,3.22998,7.93457,1.372,19.8151,625,5,
4635.34,3.23029,7.93305,1.372,19.8151,625,5,
4635.34,3.23456,7.9361,1.372,19.8151,625,5,
4635.34,3.23486,7.93457,1.372,19.8151,625,5,
4635.35,3.23486,7.93305,1.372,19.8151,625,5,
4635.35,3.23944,7.93457,1.372,19.8151,625,5,
4635.35,3.23914,7.93305,1.372,19.8151,625,5,
4635.35,3.2431,7.93457,1.372,19.8151,625,5,
4635.35,3.24463,7.93457,1.372,19.8151,625,5,
4635.36,3.24371,7.93305,1.372,19.8151,625,5,
4635.36,3.25012,7.9361,1.372,19.8151,625,5,
4635.36,3.2489,7.93762,1.372,19.8151,625,5,
4635.36,3.24921,7.9361,1.372,19.8151,625,5,
4635.36,3.25378,7.93305,1.372,19.8151,625,5,
4635.37,3.25378,7.9361,1.372,19.8151,625,5,
4635.37,3.2547,7.93457,1.372,19.8151,625,5,
4635.37,3.25928,7.9361,1.372,19.8151,625,5,
4635.37,3.25958,7.93305,1.372,19.8151,625,5,
4635.37,3.26355,7.9361,1.372,19.8151,625,5,
