2000-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,91701,91701,91701,91701,91701,91701,
61.5722,4.96857,9.99603,0,5.83544,298,5,
61.5722,4.96857,9.99603,0,5.83544,298,5,
61.5722,4.96857,9.98993,0,5.83544,298,5,
61.5723,4.97314,9.99756,0,5.83544,298,5,
61.5723,4.97406,10.0052,0,5.83544,298,5,
61.5723,4.97467,10.0052,0,5.83544,298,5,
61.5724,4.97864,10.0037,0,5.83544,298,5,
61.5724,4.97864,10.0082,0,5.83544,298,5,
61.5724,4.97925,10.0067,0,5.83544,298,5,
61.5725,4.97986,10.0021,0,5.83544,298,5,
61.5725,4.98322,10.0204,0,5.83544,298,5,
61.5725,4.98383,10.022,0,5.83544,298,5,
61.5726,4.98352,10.0174,0,5.83544,298,5,
61.5726,4.98779,10.0159,0,5.83544,298,5,
61.5726,4.98932,10.0174,0,5.83544,298,5,
61.5727,4.98871,10.0174,0,5.83544,298,5,
61.5727,4.98871,10.0281,0,5.83544,298,5,
61.5727,4.99268,10.0296,0,5.83544,298,5,
61.5728,4.99359,10.0311,0,5.83544,298,5,
61.5728,4.99359,10.0296,0,5.83544,298,5,
61.5728,4.99664,10.0311,0,5.83544,298,5,
61.5729,4.99786,10.0418,0,5.83544,298,5,
61.5729,4.99786,10.0449,0,5.83544,298,5,
61.5729,4.99908,10.0418,0,5.83544,298,5,
61.573,5.00336,10.0433,0,5.83544,298,5,
61.573,5.00305,10.0418,0,5.83544,298,5,
61.573,5.00305,10.0449,0,5.83544,298,5,
61.5731,5.00671,10.054,0,5.83544,298,5,
61.5731,5.00824,10.054,0,5.83544,298,5,
61.5731,5.00763,10.0571,0,5.83544,298,5,
61.5732,5.00854,10.0525,0,5.83544,298,5,
61.5732,5.01282,10.054,0,5.83544,298,5,
61.5732,5.01343,10.0677,0,5.83544,298,5,
61.5733,5.01282,10.0647,0,5.83544,298,5,
61.5733,5.01404,10.0632,0,5.83544,298,5,
61.5733,5.01801,10.0647,0,5.83544,298,5,
61.5734,5.01801,10.0693,0,5.83544,298,5,
61.5734,5.0174,10.0784,0,5.83544,298,5,
61.5734,5.02258,10.08,0,5.83544,298,5,
61.5735,5.02289,10.0784,0,5.83544,298,5,
61.5735,5.0235,10.0784,0,5.83544,298,5,
61.5735,5.02228,10.0784,0,5.83544,298,5,
61.5736,5.02747,10.0861,0,5.83544,298,5,
61.5736,5.02777,10.0937,0,5.83544,298,5,
61.5736,5.02777,10.0937,0,5.83544,298,5,
61.5737,5.03082,10.0891,0,5.83544,298,5,
61.5737,5.03204,10.0952,0,5.83544,298,5,
61.5737,5.03265,10.0876,0,5.83544,298,5,
61.5738,5.03326,10.1044,0,5.83544,298,5,
61.5738,5.03784,10.1028,0,5.83544,298,5,
61.5738,5.03815,10.1013,0,5.83544,298,5,
61.5739,5.03754,10.1028,0,5.83544,298,5,
61.5739,5.03784,10.1028,0,5.83544,298,5,
61.5739,5.04211,10.112,0,5.83544,298,5,
61.574,5.04242,10.1181,0,5.83544,298,5,
61.574,5.04272,10.1181,0,5.83544,298,5,
61.574,5.047,10.112,0,5.83544,298,5,
61.5741,5.0473,10.1181,0,5.83544,298,5,
61.5741,5.0473,10.1166,0,5.83544,298,5,
61.5741,5.047,10.1257,0,5.83544,298,5,
61.5742,5.05188,10.1303,0,5.83544,298,5,
61.5742,5.0528,10.1273,0,5.83544,298,5,
61.5742,5.0528,10.1303,0,5.83544,298,5,
61.5743,5.05524,10.1273,0,5.83544,298,5,
61.5743,5.05707,10.1395,0,5.83544,298,5,
61.5743,5.05768,10.1395,0,5.83544,298,5,
61.5744,5.05829,10.1364,0,5.83544,298,5,
61.5744,5.06104,10.1395,0,5.83544,298,5,
61.5744,5.06256,10.1395,0,5.83544,298,5,
61.5745,5.06195,10.1395,0,5.83544,298,5,
61.5745,5.06256,10.1501,0,5.83544,298,5,
61.5745,5.06714,10.1517,0,5.83544,298,5,
61.5746,5.06683,10.1501,0,5.83544,298,5,
61.5746,5.06714,10.1501,0,5.83544,298,5,
61.5746,5.07111,10.1532,0,5.83544,298,5,
61.5747,5.07141,10.1501,0,5.83544,298,5,
61.5747,5.07172,10.1654,0,5.83544,298,5,
