3500-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,89335,89335,89335,89335,89335,89335,
217.282,6.05682,8.08869,0.334,10.9609,679,5,
217.282,6.05682,8.08563,0.334,10.9609,679,5,
217.282,6.05743,8.08563,0.334,10.9609,679,5,
217.282,6.05743,8.08563,0.334,10.9609,679,5,
217.282,6.05713,8.08716,0.334,10.9609,679,5,
217.282,6.05713,8.08563,0.334,10.9609,679,5,
217.282,6.05194,8.08716,0.334,10.9609,679,5,
217.282,6.05194,8.08716,0.334,10.9609,679,5,
217.282,6.05225,8.09631,0.334,10.9609,679,5,
217.282,6.05225,8.09631,0.334,10.9609,679,5,
217.282,6.05225,8.09631,0.334,10.9609,679,5,
217.282,6.05255,8.09784,0.334,10.9609,679,5,
217.282,6.04828,8.09784,0.334,10.9609,679,5,
217.282,6.04767,8.09784,0.334,10.9609,679,5,
217.282,6.04736,8.09631,0.334,10.9609,679,5,
217.282,6.04736,8.09631,0.334,10.9609,679,5,
217.282,6.04797,8.09631,0.334,10.9609,679,5,
217.282,6.04706,8.09784,0.334,10.9609,679,5,
217.282,6.04736,8.09784,0.334,10.9609,679,5,
217.282,6.04248,8.11005,0.334,10.9609,679,5,
217.282,6.04248,8.10547,0.334,10.9609,679,5,
217.283,6.04218,8.107,0.334,10.9609,679,5,
217.283,6.04126,8.10852,0.334,10.9609,679,5,
217.283,6.04248,8.11157,0.334,10.9609,679,5,
217.283,6.04218,8.11005,0.334,10.9609,679,5,
217.283,6.04218,8.107,0.334,10.9609,679,5,
217.283,6.0379,8.10852,0.334,10.9609,679,5,
217.283,6.0376,8.10852,0.334,10.9609,679,5,
217.283,6.0376,8.10852,0.334,10.9609,679,5,
217.283,6.0376,8.10852,0.334,10.9609,679,5,
217.283,6.0376,8.12073,0.334,10.9609,679,5,
217.283,6.0376,8.12073,0.334,10.9609,679,5,
217.283,6.03699,8.12073,0.334,10.9609,679,5,
217.283,6.0376,8.12073,0.334,10.9609,679,5,
217.283,6.03271,8.12073,0.334,10.9609,679,5,
217.283,6.03271,8.12378,0.334,10.9609,679,5,
217.283,6.03271,8.1192,0.334,10.9609,679,5,
217.283,6.03271,8.12073,0.334,10.9609,679,5,
217.283,6.03241,8.1192,0.334,10.9609,679,5,
217.283,6.03271,8.12073,0.334,10.9609,679,5,
217.283,6.03241,8.12225,0.334,10.9609,679,5,
217.283,6.03271,8.13141,0.334,10.9609,679,5,
217.283,6.02783,8.13294,0.334,10.9609,679,5,
217.283,6.02753,8.13294,0.334,10.9609,679,5,
217.283,6.02783,8.13446,0.334,10.9609,679,5,
217.283,6.02814,8.13294,0.334,10.9609,679,5,
217.283,6.02844,8.13141,0.334,10.9609,679,5,
217.283,6.02814,8.13294,0.334,10.9609,679,5,
217.283,6.02692,8.13294,0.334,10.9609,679,5,
217.283,6.02722,8.13751,0.334,10.9609,679,5,
217.284,6.02448,8.13446,0.334,10.9609,679,5,
217.284,6.02325,8.13599,0.334,10.9609,679,5,
217.284,6.02295,8.13141,0.334,10.9609,679,5,
217.284,6.02264,8.14209,0.334,10.9609,679,5,
217.284,6.02325,8.14667,0.334,10.9609,679,5,
217.284,6.02295,8.14667,0.334,10.9609,679,5,
217.284,6.02234,8.14819,0.334,10.9609,679,5,
217.284,6.02264,8.14514,0.334,10.9609,679,5,
217.284,6.02325,8.14667,0.334,10.9609,679,5,
217.284,6.02264,8.14514,0.334,10.9609,679,5,
217.284,6.01807,8.14362,0.334,10.9609,679,5,
217.284,6.01837,8.14667,0.334,10.9609,679,5,
217.284,6.01776,8.14667,0.334,10.9609,679,5,
217.284,6.01837,8.14514,0.334,10.9609,679,5,
217.284,6.01868,8.14667,0.334,10.9609,679,5,
217.284,6.01776,8.14819,0.334,10.9609,679,5,
217.284,6.01807,8.15735,0.334,10.9609,679,5,
