6400-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,90518,90518,90518,90518,90518,90518,
182.002,3.64624,13.8031,0,20,1086,5,
182.002,3.64624,13.8046,0,20,1086,5,
182.002,3.64563,13.8031,0,20,1086,5,
182.002,3.64594,13.8,0,20,1086,5,
182.002,3.64624,13.8031,0,20,1086,5,
182.002,3.64594,13.8062,0,20,1086,5,
182.002,3.6499,13.8046,0,20,1086,5,
182.002,3.65112,13.8062,0,20,1086,5,
182.002,3.65112,13.8062,0,20,1086,5,
182.002,3.65173,13.8031,0,20,1086,5,
182.002,3.65173,13.8031,0,20,1086,5,
182.002,3.65143,13.8016,0,20,1086,5,
182.002,3.65143,13.8016,0,20,1086,5,
182.002,3.65112,13.8016,0,20,1086,5,
182.002,3.65082,13.8016,0,20,1086,5,
182.002,3.65112,13.8046,0,20,1086,5,
182.002,3.65143,13.8016,0,20,1086,5,
182.002,3.65082,13.8031,0,20,1086,5,
182.002,3.65143,13.8046,2.874,20,1086,5,
182.002,3.65143,13.8062,2.874,20,1086,5,
182.002,3.65112,13.8031,2.874,20,1086,5,
182.002,3.65051,13.8016,2.874,20,1086,5,
182.002,3.65112,13.8077,2.874,20,1086,5,
182.002,3.65601,13.8092,2.874,20,1086,5,
182.002,3.65662,13.8031,2.874,20,1086,5,
182.002,3.65631,13.8046,2.874,20,1086,5,
182.002,3.6557,13.8031,2.874,20,1086,5,
182.003,3.65631,13.8031,2.874,20,1086,5,
182.003,3.65601,13.8016,2.874,20,1086,5,
182.003,3.65601,13.8046,2.874,20,1086,5,
182.003,3.65601,13.8016,2.874,20,1086,5,
182.003,3.65601,13.8031,2.874,20,1086,5,
182.003,3.6557,13.8016,2.874,20,1086,5,
182.003,3.65631,13.8046,2.874,20,1086,5,
182.003,3.6554,13.8016,2.874,20,1086,5,
182.003,3.65662,13.8031,2.874,20,1086,5,
182.003,3.65631,13.8062,2.874,20,1086,5,
182.003,3.65601,13.8046,2.874,20,1086,5,
182.003,3.65631,13.8031,2.874,20,1086,5,
182.003,3.65662,13.8046,2.874,20,1086,5,
182.003,3.65662,13.8031,2.874,20,1086,5,
182.003,3.65662,13.8031,2.874,20,1086,5,
182.003,3.65723,13.7909,2.874,20,1086,5,
182.003,3.65662,13.7924,2.874,20,1086,5,
182.003,3.65601,13.7939,2.874,20,1086,5,
182.003,3.65662,13.7924,2.874,20,1086,5,
182.003,3.65601,13.7909,2.874,20,1086,5,
182.003,3.65601,13.7909,2.874,20,1086,5,
182.003,3.65631,13.7909,2.874,20,1086,5,
182.003,3.6554,13.7924,2.874,20,1086,5,
182.003,3.65692,13.7909,2.874,20,1086,5,
182.003,3.65631,13.7939,2.874,20,1086,5,
182.003,3.6557,13.7909,2.874,20,1086,5,
182.003,3.65631,13.7909,2.874,20,1086,5,
182.003,3.65601,13.7924,2.874,20,1086,5,
182.003,3.65692,13.7924,2.874,20,1086,5,
182.004,3.65601,13.7939,2.874,20,1086,5,
182.004,3.65631,13.7924,2.874,20,1086,5,
182.004,3.65265,13.7909,2.874,20,1086,5,
182.004,3.65173,13.7894,2.874,20,1086,5,
182.004,3.65143,13.7909,2.874,20,1086,5,
182.004,3.65204,13.7924,2.874,20,1086,5,
182.004,3.65082,13.7924,2.874,20,1086,5,
182.004,3.65112,13.7939,2.874,20,1086,5,
182.004,3.65112,13.7894,2.874,20,1086,5,
182.004,3.65082,13.7939,2.874,20,1086,5,
182.004,3.65143,13.7955,2.874,20,1086,5,
182.004,3.65112,13.7939,2.874,20,1086,5,
182.004,3.65143,13.7878,2.874,20,1086,5,
182.004,3.65173,13.7924,2.874,20,1086,5,
182.004,3.65112,13.7894,2.874,20,1086,5,
182.004,3.65143,13.7894,2.874,20,1086,5,
182.004,3.65051,13.7939,2.874,20,1086,5,
182.004,3.64685,13.7924,2.874,20,1086,5,
182.004,3.64655,13.7924,2.874,20,1086,5,
182.004,3.64655,13.7939,2.874,20,1086,5,
182.004,3.64685,13.7894,2.874,20,1086,5,
182.004,3.64624,13.7909,2.874,20,1086,5,
182.004,3.64655,13.7924,2.874,20,1086,5,
182.004,3.64624,13.7924,2.874,20,1086,5,
182.004,3.64594,13.7894,2.874,20,1086,5,
182.004,3.64563,13.7924,2.874,20,1086,5,
182.004,3.64319,13.7909,2.874,20,1086,5,
182.004,3.64136,13.7909,2.874,20,1086,5,
182.004,3.64258,13.7924,2.874,20,1086,5,
182.004,3.64166,13.7924,2.874,20,1086,5,
182.005,3.64136,13.7924,2.874,20,1086,5,
182.005,3.64258,13.7909,2.874,20,1086,5,
182.005,3.64136,13.7909,2.874,20,1086,5,
182.005,3.64166,13.7909,2.874,20,1086,5,
182.005,3.63647,13.7909,2.874,20,1086,5,
182.005,3.63678,13.7955,2.874,20,1086,5,
182.005,3.63708,13.7909,2.874,20,1086,5,
182.005,3.63708,13.7939,2.874,20,1086,5,
182.005,3.63647,13.7939,2.874,20,1086,5,
182.005,3.63678,13.7909,2.874,20,1086,5,
182.005,3.63342,13.7924,2.874,20,1086,5,
182.005,3.63129,13.7939,2.874,20,1086,5,
182.005,3.63129,13.7939,2.874,20,1086,5,
182.005,3.63159,13.7939,2.874,20,1086,5,
182.005,3.63129,13.7939,2.874,20,1086,5,
182.005,3.63159,13.7955,2.874,20,1086,5,
182.005,3.62701,13.7909,2.874,20,1086,5,
182.005,3.62701,13.7939,2.874,20,1086,5,
182.005,3.6264,13.7924,2.874,20,1086,5,
182.005,3.62671,13.7878,2.874,20,1086,5,
182.005,3.62701,13.7939,2.874,20,1086,5,
182.005,3.62183,13.7939,2.874,20,1086,5,
182.005,3.62183,13.7939,2.874,20,1086,5,
182.005,3.62213,13.7894,2.874,20,1086,5,
