min,CH1,CH14,CH40,CH42,CH47,CH54,
83.8923,4.53369,8.74024,0.854,16.9972,413,5,
83.8924,4.53308,8.74024,0.854,16.9972,413,5,
83.8924,4.53339,8.74176,0.854,16.9972,413,5,
83.8924,4.53369,8.73871,0.854,16.9972,413,5,
83.8925,4.53339,8.74024,0.854,16.9972,413,5,
83.8925,4.53369,8.73871,0.854,16.9972,413,5,
83.8925,4.53339,8.74024,0.854,16.9972,413,5,
83.8926,4.53308,8.73718,0.854,16.9972,413,5,
83.8926,4.53339,8.75092,0.854,16.9972,413,5,
83.8926,4.5343,8.75244,0.854,16.9972,413,5,
83.8927,4.53369,8.75092,0.854,16.9972,413,5,
83.8927,4.53857,8.75244,0.854,16.9972,413,5,
83.8927,4.53827,8.75244,0.854,16.9972,413,5,
83.8928,4.53857,8.75092,0.854,16.9972,413,5,
83.8928,4.53888,8.75244,0.854,16.9972,413,5,
83.8928,4.53827,8.75092,0.854,16.9972,413,5,
83.8929,4.53827,8.75549,0.854,16.9972,413,5,
83.8929,4.53827,8.74939,0.854,16.9972,413,5,
83.8929,4.53827,8.75244,0.854,16.9972,413,5,
83.893,4.53949,8.75397,0.854,16.9972,413,5,
83.893,4.54346,8.75092,0.854,16.9972,413,5,
83.893,4.54346,8.75397,0.854,16.9972,413,5,
83.8931,4.54346,8.75244,0.854,16.9972,413,5,
83.8931,4.54254,8.75244,0.854,16.9972,413,5,
83.8931,4.54346,8.74939,0.854,16.9972,413,5,
83.8932,4.54407,8.75244,0.854,16.9972,413,5,
83.8932,4.54285,8.74939,0.854,16.9972,413,5,
83.8932,4.54742,8.75244,0.854,16.9972,413,5,
83.8933,4.54834,8.74786,0.854,16.9972,413,5,
83.8933,4.54865,8.75092,0.854,16.9972,413,5,
83.8933,4.54803,8.75244,0.854,16.9972,413,5,
83.8934,4.54803,8.75092,0.854,16.9972,413,5,
83.8934,4.54895,8.75397,0.854,16.9972,413,5,
83.8934,4.54803,8.75397,0.854,16.9972,413,5,
83.8935,4.54803,8.75244,0.854,16.9972,413,5,
83.8935,4.55353,8.75092,0.854,16.9972,413,5,
83.8935,4.55292,8.75549,0.854,16.9972,413,5,
83.8936,4.55322,8.75092,0.854,16.9972,413,5,
83.8936,4.55383,8.75397,0.854,16.9972,413,5,
83.8936,4.55353,8.75244,0.854,16.9972,413,5,
83.8937,4.55322,8.75397,0.854,16.9972,413,5,
83.8937,4.55322,8.75397,0.854,16.9972,413,5,
83.8937,4.5575,8.75397,0.854,16.9972,413,5,
83.8938,4.55872,8.75092,0.854,16.9972,413,5,
83.8938,4.55811,8.75397,0.854,16.9972,413,5,
83.8938,4.5578,8.75397,0.854,16.9972,413,5,
83.8939,4.5578,8.75244,0.854,16.9972,413,5,
83.8939,4.55841,8.75244,0.854,16.9972,413,5,
83.8939,4.55841,8.75397,0.854,16.9972,413,5,
