sec,CH1,CH14,CH40,CH42,CH47,CH54,
10020.7,3.25928,10.3012,0.588,6.17792,588,5,
10020.7,3.2605,10.3012,0.588,6.17792,588,5,
10020.7,3.25409,10.3027,0.588,6.17792,588,5,
10020.7,3.25439,10.3027,0.588,6.17792,588,5,
10020.7,3.255,10.2997,0.588,6.17792,588,5,
10020.7,3.24951,10.3012,0.588,6.17792,588,5,
10020.7,3.24951,10.3012,0.588,6.17792,588,5,
10020.7,3.2489,10.2997,0.588,6.17792,588,5,
10020.7,3.24432,10.3027,0.588,6.17792,588,5,
10020.7,3.24402,10.3012,0.588,6.17792,588,5,
10020.7,3.2428,10.3027,0.588,6.17792,588,5,
10020.7,3.23944,10.3027,0.588,6.17792,588,5,
10020.7,3.23975,10.2982,0.588,6.17792,588,5,
10020.7,3.23547,10.3027,0.588,6.17792,588,5,
10020.7,3.23456,10.2997,0.588,6.17792,588,5,
10020.7,3.23486,10.2997,0.588,6.17792,588,5,
10020.7,3.22968,10.3027,0.588,6.17792,588,5,
10020.7,3.22998,10.2997,0.588,6.17792,588,5,
10020.7,3.22601,10.3012,0.588,6.17792,588,5,
10020.7,3.2251,10.3012,0.588,6.17792,588,5,
10020.7,3.22235,10.2982,0.588,6.17792,588,5,
10020.7,3.21991,10.2997,0.588,6.17792,588,5,
10020.8,3.21991,10.3012,0.588,6.17792,588,5,
10020.8,3.21503,10.3012,0.588,6.17792,588,5,
10020.8,3.21503,10.3012,0.588,6.17792,588,5,
10020.8,3.21075,10.3027,0.588,6.17792,588,5,
10020.8,3.21014,10.3012,0.588,6.17792,588,5,
10020.8,3.20557,10.3043,0.588,6.17792,588,5,
10020.8,3.20526,10.3027,0.588,6.17792,588,5,
10020.8,3.20312,10.2997,0.588,6.17792,588,5,
10020.8,3.20068,10.3012,0.588,6.17792,588,5,
10020.8,3.19855,10.3012,0.588,6.17792,588,5,
10020.8,3.19519,10.3043,0.588,6.17792,588,5,
10020.8,3.19336,10.3027,0.588,6.17792,588,5,
10020.8,3.19092,10.3012,0.588,6.17792,588,5,
10020.8,3.19031,10.3043,0.588,6.17792,588,5,
10020.8,3.18573,10.3073,0.588,6.17792,588,5,
10020.8,3.18359,10.3134,0.588,6.17792,588,5,
10020.8,3.18085,10.3134,0.588,6.17792,588,5,
10020.8,3.1781,10.3134,0.588,6.17792,588,5,
10020.8,3.17596,10.3119,0.588,6.17792,588,5,
10020.8,3.17383,10.3149,0.588,6.17792,588,5,
10020.8,3.17078,10.3134,0.588,6.17792,588,5,
10020.8,3.16864,10.3195,0.588,6.17792,588,5,
10020.8,3.16681,10.3165,0.588,6.17792,588,5,
10020.8,3.16162,10.3134,0.588,6.17792,588,5,
10020.8,3.16132,10.3149,0.588,6.17792,588,5,
10020.8,3.15643,10.3134,0.588,6.17792,588,5,
10020.8,3.15582,10.3134,0.588,6.17792,588,5,
10020.8,3.15155,10.3149,0.588,6.17792,588,5,
10020.8,3.15094,10.3149,0.588,6.17792,588,5,
10020.8,3.14667,10.3134,0.588,6.17792,588,5,
10020.8,3.14636,10.3134,0.588,6.17792,588,5,
10020.8,3.14209,10.3119,0.588,6.17792,588,5,
10020.8,3.13965,10.3134,0.588,6.17792,588,5,
10020.8,3.13629,10.3149,0.588,6.17792,588,5,
10020.8,3.13232,10.3149,0.588,6.17792,588,5,
10020.8,3.13141,10.3119,0.588,6.17792,588,5,
10020.8,3.12683,10.3134,0.588,6.17792,588,5,
10020.8,3.12683,10.3134,0.588,6.17792,588,5,
10020.8,3.12225,10.3149,0.588,6.17792,588,5,
10020.8,3.11981,10.3134,0.588,6.17792,588,5,
10020.8,3.11737,10.3134,0.588,6.17792,588,5,
10020.8,3.1134,10.3149,0.588,6.17792,588,5,
