min,CH1,CH14,CH40,CH42,CH47,CH54,
77.8767,-10,3.17383,1.084,7.91557,258,0,
77.8768,-10,3.17535,1.084,7.91557,258,0,
77.8768,-10,3.1723,1.084,7.91557,258,0,
77.8768,-10,3.17078,1.084,7.91557,258,0,
77.8769,-10,3.1723,1.084,7.91557,258,0,
77.8769,-10,3.17535,1.084,7.91557,258,0,
77.8769,-10,3.17383,1.084,7.91557,258,0,
77.877,-10,3.17383,1.084,7.91557,258,0,
77.877,-10,3.17383,1.084,7.91557,258,0,
77.877,-10,3.17383,1.084,7.91557,258,0,
77.8771,-10,3.17078,1.084,7.91557,258,0,
77.8771,-10,3.17535,1.084,7.91557,258,0,
77.8771,-10,3.17535,1.084,7.91557,258,0,
77.8772,-9.99359,3.17383,1.084,7.91557,258,0,
77.8772,-9.9826,3.17688,1.084,7.91557,258,0,
77.8772,-9.97009,3.17688,1.084,7.91557,258,0,
77.8773,-9.9585,3.17688,1.084,7.91557,258,0,
77.8773,-9.94843,3.17535,1.084,7.91557,258,0,
77.8773,-9.93683,3.17535,1.084,7.91557,258,0,
77.8774,-9.92371,3.17688,1.084,7.91557,258,0,
77.8774,-9.91486,3.1723,1.084,7.91557,258,0,
77.8774,-9.90204,3.17383,1.084,7.91557,258,0,
77.8775,-9.89166,3.17078,1.084,7.91557,258,0,
77.8775,-9.87854,3.17535,1.084,7.91557,258,0,
77.8775,-9.86786,3.17383,1.084,7.91557,258,0,
77.8776,-9.85321,3.1723,1.084,7.91557,258,0,
77.8776,-9.84161,3.17383,1.084,7.91557,258,0,
77.8776,-9.83093,3.17535,1.084,7.91557,258,0,
77.8777,-9.81842,3.1723,1.084,7.91557,258,0,
77.8777,-9.80591,3.17383,1.084,7.91557,258,0,
77.8777,-9.79248,3.17535,1.084,7.91557,258,0,
77.8778,-9.78058,3.17383,1.084,7.91557,258,0,
77.8778,-9.76746,3.17688,1.084,7.91557,258,0,
77.8778,-9.75677,3.17535,1.084,7.91557,258,0,
77.8779,-9.74335,3.17383,1.084,7.91557,258,0,
77.8779,-9.73114,3.17383,1.084,7.91557,258,0,
77.8779,-9.71985,3.17535,1.084,7.91557,258,0,
77.878,-9.70673,3.1723,1.084,7.91557,258,0,
77.878,-9.69421,3.17078,1.084,7.91557,258,0,
77.878,-9.68048,3.17383,1.084,7.91557,258,0,
77.8781,-9.66919,3.17688,1.084,7.91557,258,0,
77.8781,-9.65668,3.17383,1.084,7.91557,258,0,
