2400-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,90058,90058,90058,90058,90058,90058,
75.519,5.98328,17.0441,0.332,19.7498,442,5,
75.5191,5.98297,17.0456,0.332,19.7498,442,5,
75.5191,5.9787,17.0441,0.332,19.7498,442,5,
75.5191,5.97839,17.0456,0.332,19.7498,442,5,
75.5192,5.97809,17.0456,0.332,19.7498,442,5,
75.5192,5.97778,17.0425,0.332,19.7498,442,5,
75.5192,5.97809,17.0456,0.332,19.7498,442,5,
75.5193,5.97778,17.0456,0.332,19.7498,442,5,
75.5193,5.97382,17.0456,0.332,19.7498,442,5,
75.5193,5.9729,17.0456,0.332,19.7498,442,5,
75.5194,5.97351,17.0471,0.332,19.7498,442,5,
75.5194,5.9726,17.0425,0.332,19.7498,442,5,
75.5194,5.97382,17.0456,0.332,19.7498,442,5,
75.5195,5.96802,17.0471,0.332,19.7498,442,5,
75.5195,5.96771,17.0441,0.332,19.7498,442,5,
75.5195,5.96802,17.0456,0.332,19.7498,442,5,
75.5196,5.96802,17.0441,0.332,19.7498,442,5,
75.5196,5.96893,17.0593,0.332,19.7498,442,5,
75.5196,5.96313,17.0578,0.332,19.7498,442,5,
75.5197,5.96313,17.0563,0.332,19.7498,442,5,
75.5197,5.96313,17.0563,0.332,19.7498,442,5,
75.5197,5.96344,17.0563,0.332,19.7498,442,5,
75.5198,5.96283,17.0593,0.332,19.7498,442,5,
75.5198,5.95795,17.0563,0.332,19.7498,442,5,
75.5198,5.95856,17.0547,0.332,19.7498,442,5,
75.5199,5.95795,17.0563,0.332,19.7498,442,5,
75.5199,5.95856,17.0563,0.332,19.7498,442,5,
75.5199,5.95642,17.0547,0.332,19.7498,442,5,
75.52,5.95337,17.0563,0.332,19.7498,442,5,
75.52,5.95398,17.0578,0.332,19.7498,442,5,
75.52,5.95337,17.0578,0.332,19.7498,442,5,
75.5201,5.95337,17.0593,0.332,19.7498,442,5,
75.5201,5.94879,17.0563,0.332,19.7498,442,5,
75.5201,5.9491,17.0532,0.332,19.7498,442,5,
75.5202,5.94971,17.0563,0.332,19.7498,442,5,
75.5202,5.9491,17.0578,0.332,19.7498,442,5,
75.5202,5.94482,17.0563,0.332,19.7498,442,5,
75.5203,5.9436,17.0547,0.332,19.7498,442,5,
75.5203,5.94421,17.0563,0.332,19.7498,442,5,
75.5203,5.94513,17.0624,0.332,19.7498,442,5,
75.5204,5.9436,17.0685,0.332,19.7498,442,5,
75.5204,5.93872,17.0685,0.332,19.7498,442,5,
75.5204,5.93994,17.07,0.332,19.7498,442,5,
75.5205,5.93933,17.0685,0.332,19.7498,442,5,
75.5205,5.93903,17.0654,0.332,19.7498,442,5,
75.5205,5.93445,17.07,0.332,19.7498,442,5,
75.5206,5.93475,17.0685,0.332,19.7498,442,5,
75.5206,5.93445,17.0685,0.332,19.7498,442,5,
75.5206,5.93323,17.0685,0.332,19.7498,442,5,
75.5207,5.92896,17.0715,0.332,19.7498,442,5,
75.5207,5.92957,17.0685,0.332,19.7498,442,5,
75.5207,5.92926,17.067,0.332,19.7498,442,5,
75.5208,5.92896,17.067,0.332,19.7498,442,5,
75.5208,5.92438,17.0685,0.332,19.7498,442,5,
75.5208,5.92438,17.07,0.332,19.7498,442,5,
75.5209,5.92377,17.07,0.332,19.7498,442,5,
75.5209,5.92499,17.0685,0.332,19.7498,442,5,
75.5209,5.9201,17.067,0.332,19.7498,442,5,
75.521,5.91919,17.067,0.332,19.7498,442,5,
75.521,5.91919,17.067,0.332,19.7498,442,5,
75.521,5.9201,17.0685,0.332,19.7498,442,5,
75.5211,5.91675,17.07,0.332,19.7498,442,5,
75.5211,5.914,17.0685,0.332,19.7498,442,5,
75.5211,5.91461,17.067,0.332,19.7498,442,5,
