4200-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
sec,CH1,CH14,CH40,CH42,CH47,CH54,
,23566,23566,23566,23566,23566,23566,
6770.29,-8.84521,1.14288,0,8.16771,263,0,
6770.29,-8.83453,1.14288,0,8.16771,263,0,
6770.29,-8.82568,1.14288,0,8.16771,263,0,
6770.29,-8.81561,1.14594,0,8.16771,263,0,
6770.3,-8.80585,1.14136,0,8.16771,263,0,
6770.3,-8.79608,1.14594,0,8.16771,263,0,
6770.3,-8.78387,1.13983,0,8.16771,263,0,
6770.3,-8.77258,1.14136,0,8.16771,263,0,
6770.3,-8.76129,1.14441,0,8.16771,263,0,
6770.31,-8.74908,1.13983,0,8.16771,263,0,
6770.31,-8.73779,1.13983,0,8.16771,263,0,
6770.31,-8.72253,1.14441,0,8.16771,263,0,
6770.31,-8.71002,1.14441,0,8.16771,263,0,
6770.31,-8.6969,1.14288,0,8.16771,263,0,
6770.32,-8.68347,1.14136,0,8.16771,263,0,
6770.32,-8.67096,1.14136,0,8.16771,263,0,
6770.32,-8.65662,1.14136,0,8.16771,263,0,
6770.32,-8.6438,1.14288,0,8.16771,263,0,
6770.32,-8.62976,1.13983,0,8.16771,263,0,
6770.33,-8.6142,1.14594,0,8.16771,263,0,
6770.33,-8.59741,1.14441,0,8.16771,263,0,
6770.33,-8.58063,1.14136,0,8.16771,263,0,
6770.33,-8.56659,1.14441,0,8.16771,263,0,
6770.33,-8.55194,1.13983,0,8.16771,263,0,
6770.34,-8.53668,1.14136,0,8.16771,263,0,
6770.34,-8.51746,1.14441,0,8.16771,263,0,
6770.34,-8.50311,1.14441,0,8.16771,263,0,
6770.34,-8.48267,1.14288,0,8.16771,263,0,
6770.34,-8.46893,1.14136,0,8.16771,263,0,
6770.35,-8.4494,1.14288,0,8.16771,263,0,
6770.35,-8.43384,1.14594,0,8.16771,263,0,
6770.35,-8.41522,1.14288,0,8.16771,263,0,
6770.35,-8.39508,1.13068,0,8.16771,263,0,
6770.35,-8.37616,1.12915,0,8.16771,263,0,
6770.36,-8.35663,1.12915,0,8.16771,263,0,
6770.36,-8.34106,1.13068,0,8.16771,263,0,
6770.36,-8.32184,1.13373,0,8.16771,263,0,
6770.36,-8.302,1.12915,0,8.16771,263,0,
6770.36,-8.28278,1.1261,0,8.16771,263,0,
6770.37,-8.26111,1.12915,0,8.16771,263,0,
6770.37,-8.23914,1.12763,0,8.16771,263,0,
6770.37,-8.21899,1.13068,0,8.16771,263,0,
6770.37,-8.19977,1.12915,0,8.16771,263,0,
6770.37,-8.18024,1.12915,0,8.16771,263,0,
6770.38,-8.15552,1.12915,0,8.16771,263,0,
6770.38,-8.13538,1.12763,0,8.16771,263,0,
6770.38,-8.11371,1.13373,0,8.16771,263,0,
6770.38,-8.09174,1.1261,0,8.16771,263,0,
6770.38,-8.07007,1.13068,0,8.16771,263,0,
6770.39,-8.04779,1.12915,0,8.16771,263,0,
6770.39,-8.02338,1.13373,0,8.16771,263,0,
6770.39,-8.0011,1.13068,0,8.16771,263,0,
6770.39,-7.97791,1.12763,0,8.16771,263,0,
6770.39,-7.9541,1.13068,0,8.16771,263,0,
6770.4,-7.9303,1.13373,0,8.16771,263,0,
6770.4,-7.9068,1.12763,0,8.16771,263,0,
6770.4,-7.88422,1.1322,0,8.16771,263,0,
6770.4,-7.85919,1.13373,0,8.16771,263,0,
6770.4,-7.83508,1.13068,0,8.16771,263,0,
6770.41,-7.81036,1.13068,0,8.16771,263,0,
6770.41,-7.78381,1.12915,0,8.16771,263,0,
6770.41,-7.75879,1.13068,0,8.16771,263,0,
6770.41,-7.73407,1.13373,0,8.16771,263,0,
6770.41,-7.70996,1.13373,0,8.16771,263,0,
6770.42,-7.6825,1.12915,0,8.16771,263,0,
6770.42,-7.65594,1.12915,0,8.16771,263,0,
6770.42,-7.63153,1.1322,0,8.16771,263,0,
6770.42,-7.60254,1.13068,0,8.16771,263,0,
6770.42,-7.57782,1.12763,0,8.16771,263,0,
6770.43,-7.54883,1.13373,0,8.16771,263,0,
6770.43,-7.52411,1.12915,0,8.16771,263,0,
6770.43,-7.49542,1.13373,0,8.16771,263,0,
6770.43,-7.46735,1.13068,0,8.16771,263,0,
6770.43,-7.43988,1.13373,0,8.16771,263,0,
6770.44,-7.4118,1.12763,0,8.16771,263,0,
6770.44,-7.38495,1.13068,0,8.16771,263,0,
6770.44,-7.35565,1.13068,0,8.16771,263,0,
6770.44,-7.32605,1.13068,0,8.16771,263,0,
6770.44,-7.29645,1.12915,0,8.16771,263,0,
6770.45,-7.2699,1.1322,0,8.16771,263,0,
6770.45,-7.2403,1.1322,0,8.16771,263,0,
6770.45,-7.211,1.12763,0,8.16771,263,0,
6770.45,-7.1814,1.1322,0,8.16771,263,0,
6770.45,-7.14996,1.12915,0,8.16771,263,0,
6770.46,-7.12006,1.1322,0,8.16771,263,0,
6770.46,-7.08984,1.13068,0,8.16771,263,0,
6770.46,-7.05933,1.12915,0,8.16771,263,0,
6770.46,-7.02911,1.1322,0,8.16771,263,0,
6770.46,-6.9986,1.13373,0,8.16771,263,0,
6770.47,-6.96808,1.12915,0,8.16771,263,0,
6770.47,-6.93695,1.12915,0,8.16771,263,0,
6770.47,-6.90491,1.13068,0,8.16771,263,0,
6770.47,-6.87347,1.12915,0,8.16771,263,0,
6770.47,-6.84204,1.1322,0,8.16771,263,0,
6770.48,-6.80939,1.13068,0,8.16771,263,0,
6770.48,-6.77826,1.13068,0,8.16771,263,0,
6770.48,-6.74591,1.13068,0,8.16771,263,0,
6770.48,-6.71387,1.12915,0,8.16771,263,0,
6770.48,-6.67999,1.12763,0,8.16771,263,0,
6770.49,-6.64764,1.12915,0,8.16771,263,0,
6770.49,-6.61591,1.13068,0,8.16771,263,0,
6770.49,-6.58234,1.13373,0,8.16771,263,0,
6770.49,-6.54846,1.12915,0,8.16771,263,0,
6770.49,-6.51611,1.13068,0,8.16771,263,0,
6770.5,-6.48163,1.1322,0,8.16771,263,0,
6770.5,-6.44928,1.12763,0,8.16771,263,0,
6770.5,-6.4151,1.1261,0,8.16771,263,0,
6770.5,-6.38092,1.1322,0,8.16771,263,0,
6770.5,-6.34613,1.12915,0,8.16771,263,0,
6770.51,-6.31226,1.13068,0,8.16771,263,0,
6770.51,-6.27808,1.13068,0,8.16771,263,0,
6770.51,-6.24359,1.13068,0,8.16771,263,0,
6770.51,-6.20911,1.13068,0,8.16771,263,0,
6770.51,-6.1731,1.1322,0,8.16771,263,0,
6770.52,-6.13892,1.12763,0,8.16771,263,0,
6770.52,-6.1026,1.1322,0,8.16771,263,0,
6770.52,-6.0675,1.12763,0,8.16771,263,0,
6770.52,-6.03424,1.1322,0,8.16771,263,0,
6770.52,-5.99701,1.12915,0,8.16771,263,0,
6770.53,-5.96069,1.13068,0,8.16771,263,0,
6770.53,-5.92682,1.12915,0,8.16771,263,0,
6770.53,-5.89111,1.12763,0,8.16771,263,0,
6770.53,-5.85266,1.1322,0,8.16771,263,0,
6770.53,-5.81879,1.12763,0,8.16771,263,0,
6770.54,-5.78094,1.12915,0,8.16771,263,0,
6770.54,-5.74463,1.13068,0,8.16771,263,0,
6770.54,-5.70984,1.12915,0,8.16771,263,0,
6770.54,-5.67169,1.13525,0,8.16771,263,0,
6770.54,-5.63629,1.12915,0,8.16771,263,0,
6770.55,-5.59723,1.12763,0,8.16771,263,0,
6770.55,-5.56335,1.12915,0,8.16771,263,0,
6770.55,-5.5246,1.12915,0,8.16771,263,0,
6770.55,-5.48462,1.1322,0,8.16771,263,0,
6770.55,-5.45105,1.12915,0,8.16771,263,0,
6770.56,-5.41199,1.1261,0,8.16771,263,0,
6770.56,-5.37445,1.13373,0,8.16771,263,0,
6770.56,-5.33783,1.12915,0,8.16771,263,0,
6770.56,-5.29907,1.1261,0,8.16771,263,0,
6770.56,-5.25909,1.12915,0,8.16771,263,0,
6770.57,-5.22461,1.12915,0,8.16771,263,0,
6770.57,-5.18646,1.13373,0,8.16771,263,0,
6770.57,-5.14679,1.1322,0,8.16771,263,0,
6770.57,-5.10773,1.1322,0,8.16771,263,0,
6770.57,-5.06836,1.12915,0,8.16771,263,0,
6770.58,-5.03082,1.13068,0,8.16771,263,0,
6770.58,-4.99512,1.1322,0,8.16771,263,0,
6770.58,-4.95544,1.13068,0,8.16771,263,0,
6770.58,-4.91791,1.13068,0,8.16771,263,0,
6770.58,-4.87762,1.13068,0,8.16771,263,0,
6770.59,-4.83856,1.1322,0,8.16771,263,0,
6770.59,-4.79919,1.12915,0,8.16771,263,0,
6770.59,-4.75952,1.12,0,8.16771,263,0,
6770.59,-4.72107,1.11542,0,8.16771,263,0,
6770.59,-4.68231,1.11847,0,8.16771,263,0,
6770.6,-4.64203,1.11847,0,8.16771,263,0,
6770.6,-4.60297,1.12,0,8.16771,263,0,
6770.6,-4.56451,1.11847,0,8.16771,263,0,
6770.6,-4.52454,1.12,0,8.16771,263,0,
6770.6,-4.48578,1.11694,0,8.16771,263,0,
