4900-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,90222,90222,90222,90222,90222,90222,
64.9597,2.89612,5.72052,3.166,20,135,5,
64.9598,2.901,5.72205,3.166,20,135,5,
64.9598,2.90131,5.72052,3.166,20,135,5,
64.9598,2.90619,5.71747,3.166,20,135,5,
64.9599,2.90649,5.72205,3.166,20,135,5,
64.9599,2.90985,5.70984,3.166,20,135,5,
64.9599,2.91199,5.70984,3.166,20,135,5,
64.96,2.91199,5.70679,3.166,20,135,5,
64.96,2.91595,5.71137,3.166,20,135,5,
64.96,2.91656,5.70679,3.166,20,135,5,
64.9601,2.92175,5.70831,3.166,20,135,5,
64.9601,2.92145,5.70526,3.166,20,135,5,
64.9601,2.92572,5.70679,3.166,20,135,5,
64.9602,2.92572,5.70374,3.166,20,135,5,
64.9602,2.9306,5.70526,3.166,20,135,5,
64.9602,2.9303,5.70831,3.166,20,135,5,
64.9603,2.93396,5.70679,3.166,20,135,5,
64.9603,2.93579,5.70831,3.166,20,135,5,
64.9603,2.9361,5.70831,3.166,20,135,5,
64.9604,2.94098,5.70984,3.166,20,135,5,
64.9604,2.94159,5.70374,3.166,20,135,5,
64.9604,2.94525,5.70679,3.166,20,135,5,
64.9605,2.94586,5.70679,3.166,20,135,5,
64.9605,2.95013,5.70831,3.166,20,135,5,
64.9605,2.95013,5.70831,3.166,20,135,5,
64.9606,2.95532,5.70679,3.166,20,135,5,
64.9606,2.95502,5.70526,3.166,20,135,5,
64.9606,2.96021,5.70831,3.166,20,135,5,
64.9607,2.9599,5.70679,3.166,20,135,5,
64.9607,2.9657,5.70831,3.166,20,135,5,
64.9607,2.9657,5.71137,3.166,20,135,5,
64.9608,2.96783,5.70679,3.166,20,135,5,
64.9608,2.96997,5.71137,3.166,20,135,5,
64.9608,2.97333,5.70831,3.166,20,135,5,
64.9609,2.97485,5.70679,3.166,20,135,5,
64.9609,2.97791,5.70679,3.166,20,135,5,
64.9609,2.97943,5.70984,3.166,20,135,5,
64.961,2.98035,5.70679,3.166,20,135,5,
64.961,2.98492,5.70526,3.166,20,135,5,
64.961,2.98553,5.70374,3.166,20,135,5,
64.9611,2.99011,5.71289,3.166,20,135,5,
64.9611,2.99011,5.70831,3.166,20,135,5,
64.9611,2.99438,5.70831,3.166,20,135,5,
64.9612,2.99408,5.70679,3.166,20,135,5,
64.9612,2.99896,5.70831,3.166,20,135,5,
64.9612,2.99896,5.70831,3.166,20,135,5,
64.9613,3.00415,5.70679,3.166,20,135,5,
64.9613,3.00446,5.70984,3.166,20,135,5,
64.9613,3.00873,5.70679,3.166,20,135,5,
64.9614,3.00873,5.70831,3.166,20,135,5,
64.9614,3.01453,5.70984,3.166,20,135,5,
64.9614,3.01422,5.70831,3.166,20,135,5,
64.9615,3.0191,5.70526,3.166,20,135,5,
64.9615,3.0188,5.71137,3.166,20,135,5,
64.9615,3.02399,5.70679,3.166,20,135,5,
64.9616,3.02429,5.70984,3.166,20,135,5,
64.9616,3.02887,5.70831,3.166,20,135,5,
64.9616,3.02856,5.70679,3.166,20,135,5,
64.9617,3.03375,5.70831,3.166,20,135,5,
64.9617,3.03345,5.70526,3.166,20,135,5,
64.9617,3.03772,5.70831,3.166,20,135,5,
64.9618,3.03864,5.70831,3.166,20,135,5,
64.9618,3.04321,5.70679,3.166,20,135,5,
64.9618,3.04382,5.71137,3.166,20,135,5,
64.9619,3.04871,5.70374,3.166,20,135,5,
64.9619,3.04871,5.70526,3.166,20,135,5,
64.9619,3.05298,5.70679,3.166,20,135,5,
64.962,3.05359,5.70526,3.166,20,135,5,
64.962,3.05817,5.70984,3.166,20,135,5,
64.962,3.05817,5.70679,3.166,20,135,5,
64.9621,3.06305,5.70526,3.166,20,135,5,
64.9621,3.06335,5.70984,3.166,20,135,5,
64.9621,3.06793,5.70984,3.166,20,135,5,
64.9622,3.06824,5.70984,3.166,20,135,5,
64.9622,3.07251,5.70526,3.166,20,135,5,
64.9622,3.07343,5.70679,3.166,20,135,5,
64.9623,3.07709,5.70831,3.166,20,135,5,
64.9623,3.078,5.70526,3.166,20,135,5,
64.9623,3.08197,5.70831,3.166,20,135,5,
64.9624,3.08289,5.70831,3.166,20,135,5,
64.9624,3.08716,5.70526,3.166,20,135,5,
64.9624,3.08746,5.70831,3.166,20,135,5,
64.9625,3.09296,5.70679,3.166,20,135,5,
64.9625,3.09204,5.70831,3.166,20,135,5,
64.9625,3.09784,5.70679,3.166,20,135,5,
64.9626,3.09753,5.70831,3.166,20,135,5,
64.9626,3.10242,5.70831,3.166,20,135,5,
64.9626,3.10211,5.70831,3.166,20,135,5,
64.9627,3.1073,5.70984,3.166,20,135,5,
64.9627,3.1076,5.70831,3.166,20,135,5,
64.9627,3.11188,5.70526,3.166,20,135,5,
64.9628,3.11188,5.71137,3.166,20,135,5,
64.9628,3.11707,5.70679,3.166,20,135,5,
64.9628,3.11676,5.70679,3.166,20,135,5,
64.9629,3.12164,5.70679,3.166,20,135,5,
64.9629,3.12286,5.70831,3.166,20,135,5,
64.9629,3.12653,5.70679,3.166,20,135,5,
64.963,3.12714,5.70831,3.166,20,135,5,
64.963,3.13171,5.70679,3.166,20,135,5,
64.963,3.13171,5.70221,3.166,20,135,5,
64.9631,3.1366,5.70984,3.166,20,135,5,
64.9631,3.13751,5.70831,3.166,20,135,5,
64.9631,3.14148,5.70984,3.166,20,135,5,
