min,CH1,CH14,CH40,CH42,CH47,CH54,
196.358,3.42163,14.1327,4.086,16.8067,858,5,
196.358,3.41644,14.1266,4.086,16.8067,858,5,
196.358,3.40973,14.1296,4.086,16.8067,858,5,
196.358,3.40424,14.1281,4.086,16.8067,858,5,
196.358,3.39752,14.1327,4.086,16.8067,858,5,
196.358,3.39233,14.1327,4.086,16.8067,858,5,
196.358,3.38684,14.1312,4.086,16.8067,858,5,
196.358,3.38165,14.1327,4.086,16.8067,858,5,
196.359,3.37433,14.1357,4.086,16.8067,858,5,
196.359,3.36975,14.1342,4.086,16.8067,858,5,
196.359,3.36243,14.1296,4.086,16.8067,858,5,
196.359,3.35785,14.1312,4.086,16.8067,858,5,
196.359,3.35175,14.1327,4.086,16.8067,858,5,
196.359,3.34686,14.1327,4.086,16.8067,858,5,
196.359,3.33984,14.1296,4.086,16.8067,858,5,
196.359,3.33466,14.1312,4.086,16.8067,858,5,
196.359,3.32825,14.1327,4.086,16.8067,858,5,
196.359,3.32336,14.1312,4.086,16.8067,858,5,
196.359,3.31787,14.1327,4.086,16.8067,858,5,
196.359,3.31238,14.1312,4.086,16.8067,858,5,
196.359,3.30597,14.1312,4.086,16.8067,858,5,
196.359,3.29834,14.1296,4.086,16.8067,858,5,
196.359,3.29346,14.1327,4.086,16.8067,858,5,
196.359,3.28857,14.1296,4.086,16.8067,858,5,
196.359,3.28186,14.1296,4.086,16.8067,858,5,
196.359,3.27667,14.1327,4.086,16.8067,858,5,
196.359,3.27026,14.1296,4.086,16.8067,858,5,
196.359,3.26416,14.1281,4.086,16.8067,858,5,
196.359,3.25684,14.1312,4.086,16.8067,858,5,
196.359,3.25195,14.1312,4.086,16.8067,858,5,
196.359,3.24493,14.1296,4.086,16.8067,858,5,
196.359,3.24005,14.1312,4.086,16.8067,858,5,
196.359,3.23303,14.1281,4.086,16.8067,858,5,
196.359,3.22784,14.1312,4.086,16.8067,858,5,
196.359,3.22021,14.1312,4.086,16.8067,858,5,
196.359,3.21594,14.1296,4.086,16.8067,858,5,
196.359,3.20801,14.1312,4.086,16.8067,858,5,
196.359,3.20099,14.1312,4.086,16.8067,858,5,
196.36,3.19672,14.1327,4.086,16.8067,858,5,
196.36,3.19061,14.1296,4.086,16.8067,858,5,
196.36,3.18359,14.1312,4.086,16.8067,858,5,
196.36,3.17627,14.1296,4.086,16.8067,858,5,
196.36,3.17078,14.1296,4.086,16.8067,858,5,
196.36,3.1662,14.1327,4.086,16.8067,858,5,
196.36,3.15948,14.1327,4.086,16.8067,858,5,
196.36,3.15186,14.1312,4.086,16.8067,858,5,
196.36,3.14636,14.1312,4.086,16.8067,858,5,
196.36,3.13965,14.1296,4.086,16.8067,858,5,
196.36,3.13293,14.1312,4.086,16.8067,858,5,
196.36,3.12775,14.1312,4.086,16.8067,858,5,
196.36,3.12256,14.1296,4.086,16.8067,858,5,
196.36,3.11432,14.1327,4.086,16.8067,858,5,
196.36,3.10822,14.1327,4.086,16.8067,858,5,
196.36,3.10303,14.1327,4.086,16.8067,858,5,
196.36,3.0954,14.1312,4.086,16.8067,858,5,
196.36,3.09052,14.1296,4.086,16.8067,858,5,
196.36,3.08411,14.1327,4.086,16.8067,858,5,
196.36,3.078,14.1327,4.086,16.8067,858,5,
196.36,3.07068,14.1327,4.086,16.8067,858,5,
196.36,3.06458,14.1296,4.086,16.8067,858,5,
196.36,3.05817,14.1296,4.086,16.8067,858,5,
196.36,3.0542,14.1296,4.086,16.8067,858,5,
196.36,3.04688,14.1312,4.086,16.8067,858,5,
196.36,3.03955,14.1312,4.086,16.8067,858,5,
196.36,3.03375,14.1296,4.086,16.8067,858,5,
196.36,3.02734,14.1312,4.086,16.8067,858,5,
196.36,3.01971,14.1296,4.086,16.8067,858,5,
196.361,3.01514,14.1327,4.086,16.8067,858,5,
196.361,3.00812,14.1342,4.086,16.8067,858,5,
196.361,3.00018,14.1296,4.086,16.8067,858,5,
196.361,2.99561,14.1312,4.086,16.8067,858,5,
196.361,2.99042,14.1296,4.086,16.8067,858,5,
196.361,2.98279,14.1327,4.086,16.8067,858,5,
196.361,2.97577,14.1296,4.086,16.8067,858,5,
196.361,2.97028,14.1342,4.086,16.8067,858,5,
196.361,2.96417,14.1296,4.086,16.8067,858,5,
196.361,2.95593,14.1296,4.086,16.8067,858,5,
196.361,2.95105,14.1296,4.086,16.8067,858,5,
196.361,2.94373,14.1281,4.086,16.8067,858,5,
196.361,2.93671,14.1327,4.086,16.8067,858,5,
196.361,2.93091,14.1312,4.086,16.8067,858,5,
196.361,2.92389,14.1312,4.086,16.8067,858,5,
196.361,2.91718,14.1296,4.086,16.8067,858,5,
196.361,2.91199,14.1327,4.086,16.8067,858,5,
196.361,2.90436,14.1373,4.086,16.8067,858,5,
196.361,2.89764,14.1296,4.086,16.8067,858,5,
196.361,2.89276,14.1281,4.086,16.8067,858,5,
196.361,2.88544,14.1327,4.086,16.8067,858,5,
196.361,2.8775,14.1342,4.086,16.8067,858,5,
196.361,2.87323,14.1312,4.086,16.8067,858,5,
196.361,2.8656,14.1342,4.086,16.8067,858,5,
196.361,2.85797,14.1327,4.086,16.8067,858,5,
196.361,2.85278,14.1357,4.086,16.8067,858,5,
196.361,2.8479,14.1281,4.086,16.8067,858,5,
196.361,2.84119,14.1342,4.086,16.8067,858,5,
196.361,2.83447,14.1296,4.086,16.8067,858,5,
196.361,2.82776,14.1296,4.086,16.8067,858,5,
196.362,2.82074,14.1312,4.086,16.8067,858,5,
196.362,2.81403,14.1312,4.086,16.8067,858,5,
196.362,2.80945,14.1434,4.086,16.8067,858,5,
196.362,2.80212,14.1434,4.086,16.8067,858,5,
196.362,2.79419,14.1418,4.086,16.8067,858,5,
196.362,2.789,14.1403,4.086,16.8067,858,5,
196.362,2.78198,14.1403,4.086,16.8067,858,5,
196.362,2.7774,14.1434,4.086,16.8067,858,5,
196.362,2.77069,14.1434,4.086,16.8067,858,5,
196.362,2.76459,14.1403,4.086,16.8067,858,5,
196.362,2.75665,14.1418,4.086,16.8067,858,5,
196.362,2.75085,14.1403,4.086,16.8067,858,5,
196.362,2.74567,14.1403,4.086,16.8067,858,5,
196.362,2.74017,14.1388,4.086,16.8067,858,5,
196.362,2.73285,14.1418,4.086,16.8067,858,5,
196.362,2.72644,14.1449,4.086,16.8067,858,5,
196.362,2.72095,14.1418,4.086,16.8067,858,5,
196.362,2.71545,14.1418,4.086,16.8067,858,5,
196.362,2.70813,14.1434,4.086,16.8067,858,5,
196.362,2.70203,14.1388,4.086,16.8067,858,5,
196.362,2.69684,14.1418,4.086,16.8067,858,5,
196.362,2.69073,14.1418,4.086,16.8067,858,5,
196.362,2.68585,14.1434,4.086,16.8067,858,5,
196.362,2.67883,14.1388,4.086,16.8067,858,5,
196.362,2.67151,14.148,4.086,16.8067,858,5,
196.362,2.66785,14.1434,4.086,16.8067,858,5,
196.362,2.66235,14.1434,4.086,16.8067,858,5,
196.362,2.65717,14.1418,4.086,16.8067,858,5,
196.362,2.65198,14.1418,4.086,16.8067,858,5,
196.362,2.64496,14.1434,4.086,16.8067,858,5,
196.363,2.63824,14.1449,4.086,16.8067,858,5,
196.363,2.63336,14.1434,4.086,16.8067,858,5,
196.363,2.62848,14.1403,4.086,16.8067,858,5,
196.363,2.62268,14.1449,4.086,16.8067,858,5,
196.363,2.61749,14.1434,4.086,16.8067,858,5,
196.363,2.6123,14.1434,4.086,16.8067,858,5,
196.363,2.60712,14.1418,4.086,16.8067,858,5,
196.363,2.6004,14.1418,4.086,16.8067,858,5,
196.363,2.59583,14.1434,4.086,16.8067,858,5,
196.363,2.59064,14.1403,4.086,16.8067,858,5,
196.363,2.58362,14.1571,4.086,16.8067,858,5,
196.363,2.57965,14.1556,4.086,16.8067,858,5,
196.363,2.57507,14.1571,4.086,16.8067,858,5,
196.363,2.56958,14.1541,4.086,16.8067,858,5,
196.363,2.56409,14.1571,4.086,16.8067,858,5,
196.363,2.5589,14.1556,4.086,16.8067,858,5,
196.363,2.55402,14.1556,4.086,16.8067,858,5,
196.363,2.54974,14.1556,4.086,16.8067,858,5,
196.363,2.54395,14.1541,4.086,16.8067,858,5,
196.363,2.53967,14.1541,4.086,16.8067,858,5,
196.363,2.53418,14.1556,4.086,16.8067,858,5,
196.363,2.5296,14.1586,4.086,16.8067,858,5,
196.363,2.52502,14.1541,4.086,16.8067,858,5,
196.363,2.51923,14.1525,4.086,16.8067,858,5,
196.363,2.51495,14.1556,4.086,16.8067,858,5,
196.363,2.5116,14.1556,4.086,16.8067,858,5,
196.363,2.50549,14.1541,4.086,16.8067,858,5,
196.363,2.50122,14.1541,4.086,16.8067,858,5,
196.363,2.49847,14.1541,4.086,16.8067,858,5,
196.363,2.49329,14.1556,4.086,16.8067,858,5,
196.363,2.4884,14.1541,4.086,16.8067,858,5,
196.364,2.48535,14.1571,4.086,16.8067,858,5,
196.364,2.48077,14.1525,4.086,16.8067,858,5,
196.364,2.47559,14.1556,4.086,16.8067,858,5,
196.364,2.47131,14.1541,4.086,16.8067,858,5,
196.364,2.46613,14.1678,4.086,16.8067,858,5,
196.364,2.46185,14.1663,4.086,16.8067,858,5,
196.364,2.4588,14.1693,4.086,16.8067,858,5,
196.364,2.45392,14.1678,4.086,16.8067,858,5,
196.364,2.45117,14.1663,4.086,16.8067,858,5,
196.364,2.44629,14.1647,0,16.8067,858,5,
196.364,2.44171,14.1678,0,16.8067,858,5,
196.364,2.43713,14.1678,0,16.8067,858,5,
196.364,2.43408,14.1708,0,16.8067,858,5,
196.364,2.43164,14.1663,0,16.8067,858,5,
196.364,2.42645,14.1678,0,16.8067,858,5,
196.364,2.42157,14.1678,0,16.8067,858,5,
196.364,2.4176,14.1632,0,16.8067,858,5,
196.364,2.41516,14.1663,0,16.8067,858,5,
196.364,2.41272,14.1647,0,16.8067,858,5,
196.364,2.40631,14.1632,0,16.8067,858,5,
196.364,2.40326,14.1678,0,16.8067,858,5,
196.364,2.3996,14.1724,0,16.8067,858,5,
196.364,2.39746,14.1678,0,16.8067,858,5,
196.364,2.39227,14.1663,0,16.8067,858,5,
196.364,2.38831,14.1663,0,16.8067,858,5,
196.364,2.3877,14.1647,0,16.8067,858,5,
196.364,2.3822,14.1815,0,16.8067,858,5,
196.364,2.37885,14.18,0,16.8067,858,5,
196.364,2.37549,14.1815,0,16.8067,858,5,
196.364,2.37274,14.1815,0,16.8067,858,5,
196.365,2.36725,14.1785,0,16.8067,858,5,
196.365,2.36816,14.1785,0,16.8067,858,5,
196.365,2.36328,14.1769,0,16.8067,858,5,
