6300-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,90517,90517,90517,90517,90517,90517,
2.8595,4.06982,9.58405,1.326,5.57414,17,5,
2.85953,4.06738,9.58252,1.326,5.57414,17,5,
2.85957,4.06738,9.58405,1.326,5.57414,17,5,
2.8596,4.06769,9.58252,1.326,5.57414,17,5,
2.85963,4.06494,9.5932,1.326,5.57414,17,5,
2.85967,4.0625,9.59473,1.326,5.57414,17,5,
2.8597,4.06281,9.59778,1.326,5.57414,17,5,
2.85973,4.06281,9.59473,1.326,5.57414,17,5,
2.85977,4.05914,9.59625,1.326,5.57414,17,5,
2.8598,4.05731,9.60999,1.326,5.57414,17,5,
2.85983,4.05762,9.60846,1.326,5.57414,17,5,
2.85987,4.05792,9.60846,1.326,5.57414,17,5,
2.8599,4.05457,9.60541,1.326,5.57414,17,5,
2.85993,4.05273,9.61456,1.326,5.57414,17,5,
2.85997,4.05273,9.61762,1.326,5.57414,17,5,
2.86,4.05304,9.62067,1.326,5.57414,17,5,
2.86003,4.05334,9.62067,1.326,5.57414,17,5,
2.86007,4.04755,9.61914,1.326,5.57414,17,5,
2.8601,4.04755,9.62982,1.326,5.57414,17,5,
2.86013,4.04816,9.63287,1.326,5.57414,17,5,
2.86017,4.04785,9.63135,1.326,5.57414,17,5,
2.8602,4.04327,9.63287,1.326,5.57414,17,5,
2.86023,4.04266,9.63593,1.326,5.57414,17,5,
2.86027,4.04297,9.63593,1.326,5.57414,17,5,
2.8603,4.04297,9.64508,1.326,5.57414,17,5,
2.86033,4.03992,9.64813,1.326,5.57414,17,5,
2.86037,4.03839,9.64813,1.326,5.57414,17,5,
2.8604,4.03778,9.64203,1.326,5.57414,17,5,
2.86043,4.0387,9.64508,1.326,5.57414,17,5,
2.86047,4.03809,9.64508,1.326,5.57414,17,5,
2.8605,4.0332,9.65576,1.326,5.57414,17,5,
2.86053,4.0332,9.65729,1.326,5.57414,17,5,
2.86057,4.0329,9.65881,1.326,5.57414,17,5,
2.8606,4.0329,9.65576,1.326,5.57414,17,5,
2.86063,4.03259,9.66644,1.326,5.57414,17,5,
2.86067,4.02863,9.66797,1.326,5.57414,17,5,
2.8607,4.02863,9.6695,1.326,5.57414,17,5,
2.86073,4.02832,9.6695,1.326,5.57414,17,5,
2.86077,4.02832,9.68018,1.326,5.57414,17,5,
2.8608,4.02527,9.68323,1.326,5.57414,17,5,
2.86083,4.02374,9.68018,1.326,5.57414,17,5,
2.86087,4.02344,9.68323,1.326,5.57414,17,5,
2.8609,4.02344,9.69696,1.326,5.57414,17,5,
2.86093,4.02344,9.68933,1.326,5.57414,17,5,
2.86097,4.02039,9.69544,1.326,5.57414,17,5,
2.861,4.01855,9.70764,1.326,5.57414,17,5,
2.86103,4.01886,9.70459,1.326,5.57414,17,5,
2.86107,4.01855,9.70764,1.326,5.57414,17,5,
2.8611,4.01855,9.71527,1.326,5.57414,17,5,
2.86113,4.01886,9.71985,1.326,5.57414,17,5,
2.86117,4.01367,9.7168,1.326,5.57414,17,5,
2.8612,4.01367,9.71985,1.326,5.57414,17,5,
2.86123,4.01398,9.73053,1.326,5.57414,17,5,
2.86127,4.01306,9.72748,1.326,5.57414,17,5,
2.8613,4.01367,9.73053,1.326,5.57414,17,5,
2.86133,4.00879,9.73969,1.326,5.57414,17,5,
2.86137,4.00848,9.74426,1.326,5.57414,17,5,
2.8614,4.00818,9.74121,1.326,5.57414,17,5,
2.86143,4.00848,9.74121,1.326,5.57414,17,5,
2.86147,4.00787,9.75342,1.326,5.57414,17,5,
2.8615,4.00848,9.75342,1.326,5.57414,17,5,
2.86153,4.0033,9.75342,1.326,5.57414,17,5,
2.86157,4.00421,9.75647,1.326,5.57414,17,5,
2.8616,4.00391,9.77173,1.326,5.57414,17,5,
2.86163,4.00391,9.76715,1.326,5.57414,17,5,
2.86167,4.0036,9.76868,1.326,5.57414,17,5,
2.8617,4.0033,9.7702,1.326,5.57414,17,5,
2.86173,3.99933,9.78241,1.326,5.57414,17,5,
2.86177,3.99841,9.77631,1.326,5.57414,17,5,
2.8618,3.99841,9.78088,1.326,5.57414,17,5,
2.86183,3.99872,9.78241,1.326,5.57414,17,5,
2.86187,3.99872,9.79309,1.326,5.57414,17,5,
2.8619,3.99872,9.79157,1.326,5.57414,17,5,
2.86193,3.99292,9.79614,1.326,5.57414,17,5,
2.86197,3.99445,9.7992,1.326,5.57414,17,5,
2.862,3.99384,9.80377,1.326,5.57414,17,5,
2.86203,3.99414,9.8053,1.326,5.57414,17,5,
2.86207,3.99414,9.80225,1.326,5.57414,17,5,
2.8621,3.99353,9.80377,1.326,5.57414,17,5,
2.86213,3.98895,9.81293,1.326,5.57414,17,5,
2.86217,3.98865,9.81445,1.326,5.57414,17,5,
2.8622,3.98926,9.81293,1.326,5.57414,17,5,
2.86223,3.98926,9.81751,1.326,5.57414,17,5,
2.86227,3.98865,9.82819,1.326,5.57414,17,5,
2.8623,3.98865,9.82819,1.326,5.57414,17,5,
2.86233,3.9859,9.82971,1.326,5.57414,17,5,
2.86237,3.98346,9.82666,1.326,5.57414,17,5,
2.8624,3.98376,9.82971,1.326,5.57414,17,5,
2.86243,3.98407,9.83582,1.326,5.57414,17,5,
2.86247,3.98438,9.84192,1.326,5.57414,17,5,
2.8625,3.98407,9.83734,1.326,5.57414,17,5,
2.86253,3.98376,9.84192,1.326,5.57414,17,5,
2.86257,3.98102,9.83887,1.326,5.57414,17,5,
2.8626,3.97949,9.83887,1.326,5.57414,17,5,
2.86263,3.97949,9.85565,1.326,5.57414,17,5,
2.86267,3.97888,9.8526,1.326,5.57414,17,5,
2.8627,3.97949,9.85718,1.326,5.57414,17,5,
2.86273,3.97949,9.85108,1.326,5.57414,17,5,
2.86277,3.97949,9.85413,1.326,5.57414,17,5,
2.8628,3.97614,9.85108,1.326,5.57414,17,5,
2.86283,3.97461,9.85413,1.326,5.57414,17,5,
2.86287,3.97369,9.86328,1.326,5.57414,17,5,
2.8629,3.97461,9.86633,1.326,5.57414,17,5,
2.86293,3.9743,9.86328,1.326,5.57414,17,5,
2.86297,3.97369,9.86481,1.326,5.57414,17,5,
2.863,3.9743,9.86481,1.326,5.57414,17,5,
2.86303,3.97461,9.86481,1.326,5.57414,17,5,
2.86307,3.96942,9.86328,1.326,5.57414,17,5,
2.8631,3.96973,9.86481,1.326,5.57414,17,5,
2.86313,3.96912,9.87396,1.326,5.57414,17,5,
2.86317,3.96942,9.87701,1.326,5.57414,17,5,
