2900-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,56204,56204,56204,56204,56204,56204,
79.3865,6.93359,11.8149,0.454,8.6881,338,0,
79.3865,6.93359,11.8195,0.454,8.6881,338,0,
79.3865,6.93298,11.8195,1.994,8.6881,338,0,
79.3866,6.93787,11.8179,1.994,8.6881,338,0,
79.3866,6.93817,11.8149,1.994,8.6881,338,0,
79.3866,6.93878,11.8179,1.994,8.6881,338,0,
79.3867,6.93787,11.8164,1.994,8.6881,338,0,
79.3867,6.93848,11.8179,1.994,8.6881,338,0,
79.3867,6.93787,11.8195,1.994,8.6881,338,0,
79.3868,6.93787,11.8195,1.994,8.6881,338,0,
79.3868,6.93787,11.8179,1.994,8.6881,338,0,
79.3868,6.94366,11.8179,1.994,8.6881,338,0,
79.3869,6.94244,11.821,1.994,8.6881,338,0,
79.3869,6.94244,11.8179,1.994,8.6881,338,0,
79.3869,6.94244,11.8179,1.994,8.6881,338,0,
79.387,6.94275,11.8195,1.994,8.6881,338,0,
79.387,6.94336,11.8179,1.994,8.6881,338,0,
79.387,6.94305,11.8179,1.994,8.6881,338,0,
79.3871,6.94275,11.821,1.994,8.6881,338,0,
79.3871,6.94397,11.8195,1.994,8.6881,338,0,
79.3871,6.94763,11.8164,1.994,8.6881,338,0,
79.3872,6.94824,11.8164,1.994,8.6881,338,0,
79.3872,6.94824,11.8164,1.994,8.6881,338,0,
79.3872,6.94794,11.8149,1.994,8.6881,338,0,
79.3873,6.94824,11.8195,1.994,8.6881,338,0,
79.3873,6.94824,11.8195,1.994,8.6881,338,0,
79.3873,6.94794,11.8179,1.994,8.6881,338,0,
79.3874,6.94763,11.8164,1.994,8.6881,338,0,
79.3874,6.94885,11.8164,1.994,8.6881,338,0,
79.3874,6.94794,11.8179,1.994,8.6881,338,0,
79.3875,6.94733,11.8179,1.994,8.6881,338,0,
79.3875,6.9519,11.8195,1.994,8.6881,338,0,
79.3875,6.95251,11.8164,1.994,8.6881,338,0,
79.3876,6.95312,11.8134,1.994,8.6881,338,0,
79.3876,6.95343,11.8195,1.994,8.6881,338,0,
79.3876,6.95282,11.821,1.994,8.6881,338,0,
79.3877,6.95282,11.8164,1.994,8.6881,338,0,
79.3877,6.95282,11.821,1.994,8.6881,338,0,
79.3877,6.95221,11.8195,1.994,8.6881,338,0,
79.3878,6.95312,11.8164,1.994,8.6881,338,0,
