6500-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
sec,CH1,CH14,CH40,CH42,CH47,CH54,
,28398,28398,28398,28398,28398,28398,
11923.5,0.823975,7.67212,0,5.96184,784,5,
11923.5,0.828857,7.66907,0,5.96184,784,5,
11923.5,0.834045,7.66907,0,5.96184,784,5,
11923.5,0.834351,7.67212,0,5.96184,784,5,
11923.5,0.839844,7.67212,0,5.96184,784,5,
11923.5,0.84137,7.67365,0,5.96184,784,5,
11923.5,0.842896,7.66907,0,5.96184,784,5,
11923.5,0.848389,7.67059,0,5.96184,784,5,
11923.5,0.851746,7.67365,0,5.96184,784,5,
11923.5,0.853577,7.67212,0,5.96184,784,5,
11923.5,0.857849,7.67365,0,5.96184,784,5,
11923.5,0.857849,7.67517,0,5.96184,784,5,
11923.5,0.863037,7.67212,0,5.96184,784,5,
11923.5,0.867004,7.67365,0,5.96184,784,5,
11923.5,0.86792,7.67212,0,5.96184,784,5,
11923.5,0.873108,7.67212,0,5.96184,784,5,
11923.5,0.87677,7.67059,0,5.96184,784,5,
11923.5,0.877991,7.67212,0,5.96184,784,5,
11923.5,0.882263,7.67059,0,5.96184,784,5,
11923.5,0.886536,7.66754,0,5.96184,784,5,
11923.5,0.887146,7.67059,0,5.96184,784,5,
11923.5,0.892029,7.67517,0,5.96184,784,5,
11923.5,0.895081,7.66754,0,5.96184,784,5,
11923.5,0.897522,7.67059,0,5.96184,784,5,
11923.5,0.9021,7.67059,0,5.96184,784,5,
11923.5,0.904541,7.67365,0,5.96184,784,5,
11923.5,0.906982,7.66754,0,5.96184,784,5,
11923.5,0.911865,7.67059,0,5.96184,784,5,
11923.5,0.914612,7.67365,0,5.96184,784,5,
11923.5,0.917053,7.67059,0,5.96184,784,5,
11923.5,0.921936,7.67059,0,5.96184,784,5,
11923.5,0.922852,7.67212,0,5.96184,784,5,
11923.5,0.926819,7.67212,0,5.96184,784,5,
11923.5,0.931091,7.67365,0,5.96184,784,5,
11923.6,0.931702,7.67212,0,5.96184,784,5,
11923.6,0.935974,7.67212,0,5.96184,784,5,
11923.6,0.940857,7.67212,0,5.96184,784,5,
11923.6,0.941467,7.67517,0,5.96184,784,5,
11923.6,0.946045,7.67059,0,5.96184,784,5,
11923.6,0.948792,7.67212,0,5.96184,784,5,
11923.6,0.951233,7.67365,0,5.96184,784,5,
11923.6,0.955811,7.67212,0,5.96184,784,5,
11923.6,0.958557,7.67059,0,5.96184,784,5,
11923.6,0.960999,7.67212,0,5.96184,784,5,
11923.6,0.965576,7.66907,0,5.96184,784,5,
11923.6,0.966492,7.67517,0,5.96184,784,5,
11923.6,0.970764,7.67365,0,5.96184,784,5,
11923.6,0.975647,7.67365,0,5.96184,784,5,
11923.6,0.975952,7.67059,0,5.96184,784,5,
11923.6,0.98053,7.67212,0,5.96184,784,5,
11923.6,0.984192,7.67059,0,5.96184,784,5,
11923.6,0.985107,7.67517,0,5.96184,784,5,
11923.6,0.990906,7.66907,0,5.96184,784,5,
11923.6,0.994568,7.67212,0,5.96184,784,5,
11923.6,0.995178,7.67365,0,5.96184,784,5,
11923.6,1.00037,7.67365,0,5.96184,784,5,
11923.6,1.00464,7.67212,0,5.96184,784,5,
11923.6,1.00586,7.67212,0,5.96184,784,5,
11923.6,1.00983,7.67365,0,5.96184,784,5,
11923.6,1.0144,7.67517,0,5.96184,784,5,
11923.6,1.01501,7.67059,0,5.96184,784,5,
11923.6,1.0199,7.67365,0,5.96184,784,5,
11923.6,1.02509,7.67517,0,5.96184,784,5,
11923.6,1.02783,7.6767,0,5.96184,784,5,
