5500-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,90517,90517,90517,90517,90517,90517,
73.627,5.42938,18.4875,2.39,11.3464,306,5,
73.627,5.42969,18.4906,2.39,11.3464,306,5,
73.627,5.4303,18.4875,2.39,11.3464,306,5,
73.6271,5.43396,18.486,2.39,11.3464,306,5,
73.6271,5.43488,18.486,2.39,11.3464,306,5,
73.6271,5.43488,18.4875,2.39,11.3464,306,5,
73.6272,5.4364,18.4875,2.39,11.3464,306,5,
73.6272,5.43915,18.4875,2.39,11.3464,306,5,
73.6272,5.43884,18.4967,2.39,11.3464,306,5,
73.6273,5.43945,18.4967,2.39,11.3464,306,5,
73.6273,5.44373,18.4967,2.39,11.3464,306,5,
73.6273,5.44403,18.4967,2.39,11.3464,306,5,
73.6274,5.44464,18.4998,2.39,11.3464,306,5,
73.6274,5.44525,18.4967,2.39,11.3464,306,5,
73.6274,5.44952,18.4998,2.39,11.3464,306,5,
73.6275,5.44922,18.5013,2.39,11.3464,306,5,
73.6275,5.44922,18.4967,2.39,11.3464,306,5,
73.6275,5.4538,18.4998,2.39,11.3464,306,5,
73.6276,5.45471,18.5043,2.39,11.3464,306,5,
73.6276,5.45471,18.5104,2.39,11.3464,306,5,
73.6276,5.45563,18.512,2.39,11.3464,306,5,
73.6277,5.45898,18.5104,2.39,11.3464,306,5,
73.6277,5.45898,18.5135,2.39,11.3464,306,5,
73.6277,5.45868,18.512,2.39,11.3464,306,5,
73.6278,5.46326,18.5074,2.39,11.3464,306,5,
73.6278,5.46356,18.512,2.39,11.3464,306,5,
73.6278,5.46387,18.5135,2.39,11.3464,306,5,
73.6279,5.46753,18.5089,2.39,11.3464,306,5,
73.6279,5.46844,18.5089,2.39,11.3464,306,5,
73.6279,5.46906,18.5211,2.39,11.3464,306,5,
73.628,5.46906,18.5242,2.39,11.3464,306,5,
73.628,5.47363,18.5242,2.39,11.3464,306,5,
73.628,5.47333,18.5257,2.39,11.3464,306,5,
73.6281,5.47272,18.5257,2.39,11.3464,306,5,
73.6281,5.47668,18.5242,2.39,11.3464,306,5,
73.6281,5.47852,18.5226,2.39,11.3464,306,5,
73.6282,5.4776,18.5226,2.39,11.3464,306,5,
73.6282,5.47821,18.5242,2.39,11.3464,306,5,
73.6282,5.4837,18.5226,2.39,11.3464,306,5,
73.6283,5.4834,18.5318,2.39,11.3464,306,5,
73.6283,5.48279,18.5364,2.39,11.3464,306,5,
73.6283,5.48767,18.5349,2.39,11.3464,306,5,
73.6284,5.48767,18.5364,2.39,11.3464,306,5,
73.6284,5.48767,18.5349,2.39,11.3464,306,5,
73.6284,5.48828,18.5364,2.39,11.3464,306,5,
73.6285,5.49316,18.5333,2.39,11.3464,306,5,
73.6285,5.49286,18.5349,2.39,11.3464,306,5,
73.6285,5.49316,18.5349,2.39,11.3464,306,5,
73.6286,5.49652,18.5379,2.39,11.3464,306,5,
73.6286,5.49805,18.5394,2.39,11.3464,306,5,
73.6286,5.49744,18.5471,2.39,11.3464,306,5,
73.6287,5.49744,18.544,2.39,11.3464,306,5,
73.6287,5.50323,18.5486,2.39,11.3464,306,5,
73.6287,5.50293,18.5486,2.39,11.3464,306,5,
73.6288,5.50323,18.5486,2.39,11.3464,306,5,
73.6288,5.50476,18.5486,2.39,11.3464,306,5,
73.6288,5.5072,18.5486,2.39,11.3464,306,5,
73.6289,5.50781,18.5501,2.39,11.3464,306,5,
73.6289,5.50751,18.5486,2.39,11.3464,306,5,
73.6289,5.513,18.5577,2.39,11.3464,306,5,
73.629,5.5127,18.5577,2.39,11.3464,306,5,
73.629,5.51208,18.5608,2.39,11.3464,306,5,
73.629,5.5127,18.5608,2.39,11.3464,306,5,
73.6291,5.51697,18.5608,2.39,11.3464,306,5,
73.6291,5.51788,18.5608,2.39,11.3464,306,5,
73.6291,5.51758,18.5623,2.39,11.3464,306,5,
73.6292,5.52185,18.5608,2.39,11.3464,306,5,
