5800-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,90518,90518,90518,90518,90518,90518,
184.477,4.98474,9.95789,2.256,16.9779,590,5,
184.477,4.98505,9.95941,2.256,16.9779,590,5,
184.477,4.98383,9.95941,2.256,16.9779,590,5,
184.477,4.98444,9.96246,2.256,16.9779,590,5,
184.477,4.98444,9.95636,2.256,16.9779,590,5,
184.477,4.98901,9.95789,2.256,16.9779,590,5,
184.477,4.98932,9.95636,2.256,16.9779,590,5,
184.477,4.99023,9.95789,2.256,16.9779,590,5,
184.477,4.98962,9.96094,2.256,16.9779,590,5,
184.477,4.98871,9.95941,2.256,16.9779,590,5,
184.477,4.98932,9.95636,2.256,16.9779,590,5,
184.477,4.9942,9.96094,2.256,16.9779,590,5,
184.477,4.99481,9.97009,2.256,16.9779,590,5,
184.477,4.99512,9.97162,2.256,16.9779,590,5,
184.477,4.99451,9.97009,2.256,16.9779,590,5,
184.477,4.9942,9.97009,2.256,16.9779,590,5,
184.477,4.99878,9.96704,2.256,16.9779,590,5,
184.477,4.99939,9.97162,2.256,16.9779,590,5,
184.477,4.99908,9.97315,2.256,16.9779,590,5,
184.477,4.99939,9.97009,2.256,16.9779,590,5,
184.477,4.99878,9.97009,2.256,16.9779,590,5,
184.477,5.00458,9.97009,2.256,16.9779,590,5,
184.477,5.00397,9.96857,2.256,16.9779,590,5,
184.477,5.00397,9.96704,2.256,16.9779,590,5,
184.477,5.00397,9.97162,2.256,16.9779,590,5,
184.477,5.00824,9.97162,2.256,16.9779,590,5,
184.477,5.00916,9.97009,2.256,16.9779,590,5,
184.477,5.00916,9.97162,2.256,16.9779,590,5,
184.477,5.00916,9.96857,2.256,16.9779,590,5,
184.478,5.0119,9.97009,2.256,16.9779,590,5,
184.478,5.01434,9.96857,2.256,16.9779,590,5,
184.478,5.01404,9.97315,2.256,16.9779,590,5,
184.478,5.01312,9.97009,2.256,16.9779,590,5,
184.478,5.01648,9.97162,2.256,16.9779,590,5,
184.478,5.01923,9.97162,2.256,16.9779,590,5,
184.478,5.01801,9.97009,2.256,16.9779,590,5,
184.478,5.01862,9.97162,2.256,16.9779,590,5,
184.478,5.02319,9.96857,2.256,16.9779,590,5,
184.478,5.0238,9.96857,2.256,16.9779,590,5,
184.478,5.02441,9.97009,2.256,16.9779,590,5,
184.478,5.0238,9.97162,2.256,16.9779,590,5,
184.478,5.02838,9.97009,2.256,16.9779,590,5,
184.478,5.02808,9.97009,2.256,16.9779,590,5,
184.478,5.02869,9.96857,2.256,16.9779,590,5,
184.478,5.03296,9.96552,2.256,16.9779,590,5,
184.478,5.03357,9.96857,2.256,16.9779,590,5,
184.478,5.03296,9.97009,2.256,16.9779,590,5,
184.478,5.03387,9.97162,2.256,16.9779,590,5,
184.478,5.03815,9.96552,2.256,16.9779,590,5,
184.478,5.03845,9.97009,2.256,16.9779,590,5,
184.478,5.03815,9.96857,2.256,16.9779,590,5,
184.478,5.04303,9.96552,2.256,16.9779,590,5,
184.478,5.04333,9.97009,2.256,16.9779,590,5,
184.478,5.04303,9.96704,2.256,16.9779,590,5,
184.478,5.0473,9.96704,2.256,16.9779,590,5,
184.478,5.04822,9.97315,2.256,16.9779,590,5,
184.478,5.04791,9.96857,2.256,16.9779,590,5,
184.478,5.05066,9.96399,2.256,16.9779,590,5,
184.478,5.05249,9.97315,2.256,16.9779,590,5,
184.479,5.0528,9.96857,2.256,16.9779,590,5,
184.479,5.0528,9.96857,2.256,16.9779,590,5,
184.479,5.05737,9.97009,2.256,16.9779,590,5,
184.479,5.05768,9.96857,2.256,16.9779,590,5,
184.479,5.05859,9.97009,2.256,16.9779,590,5,
184.479,5.06226,9.97009,2.256,16.9779,590,5,
184.479,5.06287,9.97162,2.256,16.9779,590,5,
184.479,5.06256,9.97315,2.256,16.9779,590,5,
184.479,5.06683,9.97162,2.256,16.9779,590,5,
184.479,5.06775,9.97315,2.256,16.9779,590,5,
184.479,5.06775,9.97009,2.256,16.9779,590,5,
184.479,5.07294,9.97162,2.256,16.9779,590,5,
184.479,5.07233,9.97009,2.256,16.9779,590,5,
184.479,5.07355,9.97162,2.256,16.9779,590,5,
184.479,5.07751,9.96857,2.256,16.9779,590,5,
184.479,5.07721,9.97162,2.256,16.9779,590,5,
184.479,5.07843,9.96857,2.256,16.9779,590,5,
184.479,5.08148,9.96857,2.256,16.9779,590,5,
184.479,5.08179,9.96857,2.256,16.9779,590,5,
184.479,5.08209,9.97009,2.256,16.9779,590,5,
184.479,5.08636,9.97162,2.256,16.9779,590,5,
184.479,5.0882,9.97162,2.256,16.9779,590,5,
184.479,5.08759,9.96552,2.256,16.9779,590,5,
184.479,5.09186,9.96857,2.256,16.9779,590,5,
184.479,5.09277,9.96857,2.256,16.9779,590,5,
184.479,5.09277,9.97009,2.256,16.9779,590,5,
184.479,5.09491,9.96857,2.256,16.9779,590,5,
184.479,5.09796,9.97162,2.256,16.9779,590,5,
184.479,5.09796,9.97315,2.256,16.9779,590,5,
184.48,5.1001,9.97009,2.256,16.9779,590,5,
184.48,5.10162,9.96552,2.256,16.9779,590,5,
184.48,5.10162,9.96857,2.256,16.9779,590,5,
184.48,5.10254,9.97009,2.256,16.9779,590,5,
184.48,5.10651,9.96704,2.256,16.9779,590,5,
184.48,5.10681,9.97009,2.256,16.9779,590,5,
184.48,5.10681,9.97162,2.256,16.9779,590,5,
184.48,5.11108,9.97009,2.256,16.9779,590,5,
184.48,5.11169,9.96704,2.256,16.9779,590,5,
184.48,5.11108,9.97315,2.256,16.9779,590,5,
184.48,5.11566,9.96857,2.256,16.9779,590,5,
184.48,5.11597,9.96857,2.256,16.9779,590,5,
184.48,5.11658,9.9762,2.256,16.9779,590,5,
184.48,5.12085,9.97315,2.256,16.9779,590,5,
184.48,5.12177,9.97315,2.256,16.9779,590,5,
184.48,5.12146,9.97009,2.256,16.9779,590,5,
184.48,5.12604,9.96857,2.256,16.9779,590,5,
184.48,5.12634,9.97009,2.256,16.9779,590,5,
184.48,5.12604,9.97315,2.256,16.9779,590,5,
184.48,5.12909,9.97009,2.256,16.9779,590,5,
184.48,5.13092,9.97315,2.256,16.9779,590,5,
184.48,5.13123,9.97162,2.256,16.9779,590,5,
184.48,5.13123,9.96704,2.256,16.9779,590,5,
184.48,5.1358,9.97009,2.256,16.9779,590,5,
184.48,5.13672,9.97009,2.256,16.9779,590,5,
184.48,5.1358,9.97009,2.256,16.9779,590,5,
184.48,5.14069,9.96704,2.256,16.9779,590,5,
184.48,5.1416,9.96857,2.256,16.9779,590,5,
184.48,5.1416,9.96857,2.256,16.9779,590,5,
184.48,5.14618,9.96857,2.256,16.9779,590,5,
184.481,5.14648,9.97315,2.256,16.9779,590,5,
184.481,5.14587,9.97009,2.256,16.9779,590,5,
184.481,5.15076,9.96857,2.256,16.9779,590,5,
184.481,5.15137,9.96857,2.256,16.9779,590,5,
184.481,5.15015,9.97315,2.256,16.9779,590,5,
184.481,5.15564,9.97009,2.256,16.9779,590,5,
184.481,5.15533,9.97009,2.256,16.9779,590,5,
184.481,5.15564,9.97162,2.256,16.9779,590,5,
184.481,5.16083,9.97009,2.256,16.9779,590,5,
184.481,5.16052,9.97009,2.256,16.9779,590,5,
184.481,5.16022,9.97162,2.256,16.9779,590,5,
184.481,5.16479,9.96857,2.256,16.9779,590,5,
184.481,5.16541,9.97009,2.256,16.9779,590,5,
184.481,5.1651,9.97009,2.256,16.9779,590,5,
184.481,5.16907,9.96857,2.256,16.9779,590,5,
184.481,5.16998,9.96857,2.256,16.9779,590,5,
184.481,5.16998,9.97009,2.256,16.9779,590,5,
184.481,5.17456,9.97009,2.256,16.9779,590,5,
184.481,5.17517,9.96857,2.256,16.9779,590,5,
184.481,5.17487,9.96704,2.256,16.9779,590,5,
184.481,5.18005,9.96857,2.256,16.9779,590,5,
184.481,5.17914,9.97009,2.256,16.9779,590,5,
184.481,5.18066,9.97162,2.256,16.9779,590,5,
184.481,5.18494,9.97315,2.256,16.9779,590,5,
184.481,5.18494,9.96857,2.256,16.9779,590,5,
184.481,5.18463,9.97009,2.256,16.9779,590,5,
184.481,5.19043,9.97315,2.256,16.9779,590,5,
184.481,5.18982,9.96704,2.256,16.9779,590,5,
184.481,5.19012,9.96857,2.256,16.9779,590,5,
184.481,5.1947,9.96857,2.256,16.9779,590,5,
184.482,5.1947,9.96857,2.256,16.9779,590,5,
184.482,5.19409,9.97315,2.256,16.9779,590,5,
184.482,5.19958,9.97009,2.256,16.9779,590,5,
184.482,5.19928,9.97009,2.256,16.9779,590,5,
184.482,5.19928,9.96857,2.256,16.9779,590,5,
184.482,5.20538,9.97315,2.256,16.9779,590,5,
184.482,5.20416,9.96857,2.256,16.9779,590,5,
184.482,5.20416,9.97315,2.256,16.9779,590,5,
184.482,5.20935,9.97009,2.256,16.9779,590,5,
184.482,5.20905,9.96857,2.256,16.9779,590,5,
184.482,5.21179,9.97009,2.256,16.9779,590,5,
184.482,5.21393,9.97009,2.256,16.9779,590,5,
184.482,5.21423,9.96704,2.256,16.9779,590,5,
184.482,5.21667,9.97009,2.256,16.9779,590,5,
184.482,5.21942,9.96857,2.256,16.9779,590,5,
184.482,5.21912,9.97009,2.256,16.9779,590,5,
184.482,5.22217,9.97162,2.256,16.9779,590,5,
184.482,5.22491,9.96857,2.256,16.9779,590,5,
184.482,5.224,9.97009,2.256,16.9779,590,5,
184.482,5.22797,9.97315,2.256,16.9779,590,5,
184.482,5.22949,9.97162,2.256,16.9779,590,5,
184.482,5.22919,9.97009,2.256,16.9779,590,5,
184.482,5.23376,9.97467,2.256,16.9779,590,5,
184.482,5.23438,9.96704,2.256,16.9779,590,5,
184.482,5.23438,9.97162,2.256,16.9779,590,5,
184.482,5.23804,9.97009,2.256,16.9779,590,5,
184.482,5.23834,9.97009,2.256,16.9779,590,5,
184.482,5.23956,9.97009,2.256,16.9779,590,5,
184.482,5.24445,9.97162,2.256,16.9779,590,5,
