3900-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,90386,90386,90386,90386,90386,90386,
67.9156,-4.47723,9.1507,1.206,7.3928,304,5,
67.9157,-4.48212,9.14917,1.206,7.3928,304,5,
67.9157,-4.48822,9.15222,1.206,7.3928,304,5,
67.9157,-4.49615,9.14765,1.206,7.3928,304,5,
67.9158,-4.49982,9.14917,1.206,7.3928,304,5,
67.9158,-4.50653,9.15375,1.206,7.3928,304,5,
67.9158,-4.51141,9.14917,1.206,7.3928,304,5,
67.9159,-4.5163,9.14765,1.206,7.3928,304,5,
67.9159,-4.52179,9.14917,1.206,7.3928,304,5,
67.9159,-4.52667,9.1507,1.206,7.3928,304,5,
67.916,-4.53217,9.14307,1.206,7.3928,304,5,
67.916,-4.53644,9.13696,1.206,7.3928,304,5,
67.916,-4.54163,9.13849,1.206,7.3928,304,5,
67.9161,-4.54651,9.13696,1.206,7.3928,304,5,
67.9161,-4.55139,9.14154,1.206,7.3928,304,5,
67.9161,-4.55566,9.13849,1.206,7.3928,304,5,
67.9162,-4.55994,9.13696,1.206,7.3928,304,5,
67.9162,-4.56573,9.13849,1.206,7.3928,304,5,
67.9162,-4.5694,9.13849,1.206,7.3928,304,5,
67.9163,-4.5752,9.13849,1.206,7.3928,304,5,
67.9163,-4.57855,9.13849,1.206,7.3928,304,5,
67.9163,-4.58069,9.14154,1.206,7.3928,304,5,
67.9164,-4.58496,9.14002,1.206,7.3928,304,5,
67.9164,-4.58984,9.13849,1.206,7.3928,304,5,
67.9164,-4.59473,9.13696,1.206,7.3928,304,5,
67.9165,-4.59869,9.13696,1.206,7.3928,304,5,
67.9165,-4.59991,9.14002,1.206,7.3928,304,5,
67.9165,-4.60449,9.14154,1.206,7.3928,304,5,
67.9166,-4.60815,9.13544,1.206,7.3928,304,5,
67.9166,-4.60999,9.13849,1.206,7.3928,304,5,
67.9166,-4.61487,9.13544,1.206,7.3928,304,5,
67.9167,-4.61792,9.14002,1.206,7.3928,304,5,
67.9167,-4.61975,9.14002,1.206,7.3928,304,5,
67.9167,-4.62402,9.13849,1.206,7.3928,304,5,
67.9168,-4.62402,9.14002,1.206,7.3928,304,5,
67.9168,-4.63013,9.13544,1.206,7.3928,304,5,
67.9168,-4.62982,9.13696,1.206,7.3928,304,5,
67.9169,-4.63379,9.14154,1.206,7.3928,304,5,
67.9169,-4.63776,9.13544,1.206,7.3928,304,5,
67.9169,-4.63959,9.13696,1.206,7.3928,304,5,
67.917,-4.64294,9.13696,1.206,7.3928,304,5,
67.917,-4.64355,9.13849,1.206,7.3928,304,5,
67.917,-4.64447,9.14154,1.206,7.3928,304,5,
67.9171,-4.64935,9.13849,1.206,7.3928,304,5,
67.9171,-4.64966,9.13696,1.206,7.3928,304,5,
67.9171,-4.65332,9.13696,1.206,7.3928,304,5,
67.9172,-4.65424,9.13849,1.206,7.3928,304,5,
67.9172,-4.65851,9.14002,1.206,7.3928,304,5,
67.9172,-4.65881,9.13544,1.206,7.3928,304,5,
67.9173,-4.65912,9.13544,1.206,7.3928,304,5,
67.9173,-4.664,9.13696,1.206,7.3928,304,5,
67.9173,-4.6637,9.13849,1.206,7.3928,304,5,
67.9174,-4.66675,9.13696,1.206,7.3928,304,5,
67.9174,-4.66888,9.13849,1.206,7.3928,304,5,
67.9174,-4.66919,9.13696,1.206,7.3928,304,5,
67.9175,-4.67377,9.14002,1.206,7.3928,304,5,
67.9175,-4.67346,9.13696,1.206,7.3928,304,5,
67.9175,-4.67377,9.13849,1.206,7.3928,304,5,
67.9176,-4.67865,9.13696,1.206,7.3928,304,5,
67.9176,-4.67896,9.13849,1.206,7.3928,304,5,
67.9176,-4.67834,9.13544,1.206,7.3928,304,5,
67.9177,-4.67926,9.13696,1.206,7.3928,304,5,
67.9177,-4.68353,9.13849,1.206,7.3928,304,5,
67.9177,-4.68323,9.13696,1.206,7.3928,304,5,
67.9178,-4.68353,9.13696,1.206,7.3928,304,5,
67.9178,-4.68781,9.14002,1.206,7.3928,304,5,
67.9178,-4.68811,9.13696,1.206,7.3928,304,5,
67.9179,-4.68842,9.13849,1.206,7.3928,304,5,
67.9179,-4.68781,9.14002,1.206,7.3928,304,5,
67.9179,-4.69238,9.13696,1.206,7.3928,304,5,
67.918,-4.6933,9.13544,1.206,7.3928,304,5,
67.918,-4.6936,9.13696,1.206,7.3928,304,5,
67.918,-4.6933,9.13849,1.206,7.3928,304,5,
67.9181,-4.69788,9.13391,1.206,7.3928,304,5,
67.9181,-4.69788,9.14002,1.206,7.3928,304,5,
67.9181,-4.69818,9.14002,1.206,7.3928,304,5,
67.9182,-4.69849,9.13849,1.206,7.3928,304,5,
67.9182,-4.70337,9.14002,1.206,7.3928,304,5,
67.9182,-4.70306,9.13696,1.206,7.3928,304,5,
67.9183,-4.70306,9.13696,1.206,7.3928,304,5,
67.9183,-4.70306,9.13849,1.206,7.3928,304,5,
67.9183,-4.70703,9.13849,1.206,7.3928,304,5,
67.9184,-4.70764,9.13849,1.206,7.3928,304,5,
67.9184,-4.70764,9.14154,1.206,7.3928,304,5,
67.9184,-4.70825,9.13849,1.206,7.3928,304,5,
