2200-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
min,CH1,CH14,CH40,CH42,CH47,CH54,
,92687,92687,92687,92687,92687,92687,
74.1276,5.03479,7.70874,0,17.0551,225,5,
74.1277,5.03479,7.70416,0,17.0551,225,5,
74.1277,5.03418,7.70722,0,17.0551,225,5,
74.1277,5.0351,7.71027,0,17.0551,225,5,
74.1278,5.03937,7.70416,0,17.0551,225,5,
74.1278,5.03937,7.70874,0,17.0551,225,5,
74.1278,5.03876,7.70569,0,17.0551,225,5,
74.1279,5.03937,7.70569,0,17.0551,225,5,
74.1279,5.03998,7.70874,0,17.0551,225,5,
74.1279,5.04364,7.70722,0,17.0551,225,5,
74.128,5.04395,7.70874,0,17.0551,225,5,
74.128,5.04364,7.70569,0,17.0551,225,5,
74.128,5.04333,7.70722,0,17.0551,225,5,
74.1281,5.0473,7.70722,0,17.0551,225,5,
74.1281,5.04913,7.70722,0,17.0551,225,5,
74.1281,5.04822,7.70569,0,17.0551,225,5,
74.1282,5.04913,7.71027,0,17.0551,225,5,
74.1282,5.04852,7.70722,0,17.0551,225,5,
74.1282,5.0531,7.70722,0,17.0551,225,5,
74.1283,5.05341,7.70874,0,17.0551,225,5,
74.1283,5.05371,7.70569,0,17.0551,225,5,
74.1283,5.05432,7.70722,0,17.0551,225,5,
74.1284,5.05371,7.70569,0,17.0551,225,5,
74.1284,5.05859,7.70874,0,17.0551,225,5,
74.1284,5.05859,7.70722,0,17.0551,225,5,
74.1285,5.0589,7.70722,0,17.0551,225,5,
74.1285,5.05829,7.71179,0,17.0551,225,5,
74.1285,5.06317,7.70569,0,17.0551,225,5,
74.1286,5.06378,7.70722,0,17.0551,225,5,
74.1286,5.06317,7.70569,0,17.0551,225,5,
74.1286,5.06287,7.70569,0,17.0551,225,5,
74.1287,5.06653,7.70722,0,17.0551,225,5,
74.1287,5.06836,7.70874,0,17.0551,225,5,
74.1287,5.06836,7.70874,0,17.0551,225,5,
74.1288,5.06836,7.70722,0,17.0551,225,5,
74.1288,5.06805,7.70874,0,17.0551,225,5,
74.1288,5.07355,7.70722,0,17.0551,225,5,
74.1289,5.07324,7.70874,0,17.0551,225,5,
74.1289,5.07355,7.71027,0,17.0551,225,5,
74.1289,5.07385,7.71027,0,17.0551,225,5,
74.129,5.0766,7.70569,0,17.0551,225,5,
74.129,5.07843,7.70722,0,17.0551,225,5,
74.129,5.07812,7.70569,0,17.0551,225,5,
74.1291,5.07874,7.70722,0,17.0551,225,5,
74.1291,5.07812,7.70874,0,17.0551,225,5,
74.1291,5.08301,7.70722,0,17.0551,225,5,
74.1292,5.0824,7.71179,0,17.0551,225,5,
74.1292,5.0824,7.70874,0,17.0551,225,5,
74.1292,5.08301,7.70722,0,17.0551,225,5,
74.1293,5.08759,7.70722,0,17.0551,225,5,
74.1293,5.08698,7.70722,0,17.0551,225,5,
74.1293,5.0882,7.70722,0,17.0551,225,5,
74.1294,5.08728,7.70874,0,17.0551,225,5,
74.1294,5.09186,7.70874,0,17.0551,225,5,
74.1294,5.09216,7.70569,0,17.0551,225,5,
74.1295,5.09277,7.70874,0,17.0551,225,5,
74.1295,5.09247,7.70722,0,17.0551,225,5,
74.1295,5.09705,7.70569,0,17.0551,225,5,
74.1296,5.09766,7.70569,0,17.0551,225,5,
74.1296,5.09796,7.70416,0,17.0551,225,5,
74.1296,5.09766,7.70111,0,17.0551,225,5,
74.1297,5.10223,7.71027,0,17.0551,225,5,
74.1297,5.10315,7.71027,0,17.0551,225,5,
74.1297,5.10284,7.70416,0,17.0551,225,5,
74.1298,5.10315,7.70722,0,17.0551,225,5,
74.1298,5.10742,7.70722,0,17.0551,225,5,
74.1298,5.10742,7.70722,0,17.0551,225,5,
74.1299,5.10803,7.71027,0,17.0551,225,5,
74.1299,5.10834,7.70874,0,17.0551,225,5,
74.1299,5.1123,7.70722,0,17.0551,225,5,
74.13,5.11261,7.70722,0,17.0551,225,5,
74.13,5.11261,7.70569,0,17.0551,225,5,
74.13,5.11627,7.70722,0,17.0551,225,5,
74.1301,5.11658,7.70722,0,17.0551,225,5,
74.1301,5.11749,7.70569,0,17.0551,225,5,
74.1301,5.11749,7.70874,0,17.0551,225,5,
74.1302,5.12207,7.70874,0,17.0551,225,5,
74.1302,5.12146,7.70874,0,17.0551,225,5,
74.1302,5.12146,7.70722,0,17.0551,225,5,
74.1303,5.12604,7.70569,0,17.0551,225,5,
74.1303,5.12695,7.70569,0,17.0551,225,5,
74.1303,5.12756,7.70722,0,17.0551,225,5,
74.1304,5.13184,7.71027,0,17.0551,225,5,
74.1304,5.13214,7.70874,0,17.0551,225,5,
74.1304,5.13184,7.70569,0,17.0551,225,5,
74.1305,5.13641,7.70416,0,17.0551,225,5,
74.1305,5.13702,7.70722,0,17.0551,225,5,
74.1305,5.14038,7.70722,0,17.0551,225,5,
74.1306,5.14191,7.70874,0,17.0551,225,5,
74.1306,5.1413,7.70569,0,17.0551,225,5,
74.1306,5.14557,7.70722,0,17.0551,225,5,
74.1307,5.14648,7.70722,0,17.0551,225,5,
74.1307,5.14679,7.70569,0,17.0551,225,5,
74.1307,5.15167,7.71637,0,17.0551,225,5,
74.1308,5.15106,7.7179,0,17.0551,225,5,
74.1308,5.15594,7.71942,0,17.0551,225,5,
74.1308,5.15625,7.71942,0,17.0551,225,5,
74.1309,5.15991,7.71942,0,17.0551,225,5,
74.1309,5.16083,7.71942,0,17.0551,225,5,
74.1309,5.16174,7.7179,0,17.0551,225,5,
74.131,5.16602,7.7179,0,17.0551,225,5,
74.131,5.16632,7.71942,0,17.0551,225,5,
74.131,5.17059,7.7179,0,17.0551,225,5,
74.1311,5.17059,7.7179,0,17.0551,225,5,
74.1311,5.17548,7.71942,0,17.0551,225,5,
74.1311,5.17517,7.71942,0,17.0551,225,5,
74.1312,5.17975,7.71637,0,17.0551,225,5,
74.1312,5.18066,7.7179,0,17.0551,225,5,
74.1312,5.18524,7.7179,0,17.0551,225,5,
74.1313,5.18585,7.72095,0,17.0551,225,5,
74.1313,5.19043,7.7179,0,17.0551,225,5,
74.1313,5.19043,7.7179,0,17.0551,225,5,
74.1314,5.19501,7.72095,0,17.0551,225,5,
74.1314,5.19501,7.72095,0,17.0551,225,5,
74.1314,5.20081,7.72095,0,17.0551,225,5,
74.1315,5.2005,7.71637,0,17.0551,225,5,
74.1315,5.20477,7.72095,0,17.0551,225,5,
74.1315,5.20844,7.71942,0,17.0551,225,5,
74.1316,5.21027,7.7179,0,17.0551,225,5,
74.1316,5.21515,7.71942,0,17.0551,225,5,
74.1316,5.21545,7.7179,0,17.0551,225,5,
74.1317,5.22003,7.71637,0,17.0551,225,5,
74.1317,5.21973,7.72247,0,17.0551,225,5,
74.1317,5.22491,7.71332,0,17.0551,225,5,
74.1318,5.22827,7.72095,0,17.0551,225,5,
74.1318,5.22949,7.71942,0,17.0551,225,5,
74.1318,5.2356,7.72247,0,17.0551,225,5,
74.1319,5.23529,7.71942,0,17.0551,225,5,
74.1319,5.23987,7.71942,0,17.0551,225,5,
74.1319,5.24414,7.7179,0,17.0551,225,5,
74.132,5.24506,7.72095,0,17.0551,225,5,
74.132,5.24933,7.7179,0,17.0551,225,5,
74.132,5.25177,7.72095,0,17.0551,225,5,
74.1321,5.25513,7.7179,0,17.0551,225,5,
74.1321,5.2597,7.72095,0,17.0551,225,5,
74.1321,5.26276,7.71942,0,17.0551,225,5,
74.1322,5.26398,7.71942,0,17.0551,225,5,
74.1322,5.26886,7.72247,0,17.0551,225,5,
74.1322,5.27344,7.72553,0,17.0551,225,5,
74.1323,5.27496,7.7179,0,17.0551,225,5,
74.1323,5.27893,7.72095,0,17.0551,225,5,
74.1323,5.28412,7.72095,0,17.0551,225,5,
74.1324,5.28717,7.7179,0,17.0551,225,5,
74.1324,5.289,7.72095,0,17.0551,225,5,
74.1324,5.29358,7.72095,0,17.0551,225,5,
74.1325,5.29633,7.72247,0,17.0551,225,5,
74.1325,5.29938,7.7179,0,17.0551,225,5,
74.1325,5.30334,7.72095,0,17.0551,225,5,
74.1326,5.30823,7.7179,0,17.0551,225,5,
74.1326,5.31219,7.72095,0,17.0551,225,5,
74.1326,5.31403,7.71942,0,17.0551,225,5,
74.1327,5.31738,7.72095,0,17.0551,225,5,
