5600-SECPT.acq
2 msec/sample
6 channels
RSP, X, RSPEC-R
Volts
EDA, Y, PPGED-R
microsiemens
ECG R-R
Seconds
Respiration Rate
BPM
C7 - EDR
Peaks
C14 - Control
Volts
sec,CH1,CH14,CH40,CH42,CH47,CH54,
12913.8,6.22406,0.520326,2.64,11.1815,724,0,
12913.8,6.22345,0.5188,2.64,11.1815,724,0,
12913.8,6.22406,0.520326,2.64,11.1815,724,0,
12913.8,6.22406,0.517274,2.64,11.1815,724,0,
12913.8,6.22314,0.5188,2.64,11.1815,724,0,
12913.8,6.22314,0.520326,2.64,11.1815,724,0,
12913.8,6.21918,0.517274,2.64,11.1815,724,0,
12913.8,6.21857,0.5188,2.64,11.1815,724,0,
12913.8,6.21887,0.520326,2.64,11.1815,724,0,
12913.8,6.21857,0.520326,2.64,11.1815,724,0,
12913.8,6.21887,0.520326,2.64,11.1815,724,0,
12913.8,6.21948,0.517274,2.64,11.1815,724,0,
12913.8,6.21948,0.520326,2.64,11.1815,724,0,
12913.8,6.21918,0.517274,2.64,11.1815,724,0,
12913.8,6.21887,0.517274,2.64,11.1815,724,0,
12913.8,6.21826,0.520326,2.64,11.1815,724,0,
12913.8,6.21948,0.520326,2.64,11.1815,724,0,
12913.8,6.2149,0.520326,2.64,11.1815,724,0,
12913.8,6.21399,0.520326,2.64,11.1815,724,0,
12913.8,6.21429,0.5188,2.64,11.1815,724,0,
12913.8,6.21399,0.520326,2.64,11.1815,724,0,
12913.8,6.21368,0.521852,2.64,11.1815,724,0,
12913.8,6.2146,0.521852,2.64,11.1815,724,0,
12913.8,6.21399,0.520326,2.64,11.1815,724,0,
12913.8,6.21307,0.517274,2.64,11.1815,724,0,
12913.8,6.21429,0.515748,2.64,11.1815,724,0,
12913.8,6.21338,0.5188,2.64,11.1815,724,0,
12913.8,6.2088,0.520326,2.64,11.1815,724,0,
12913.8,6.20911,0.5188,2.64,11.1815,724,0,
12913.8,6.20911,0.520326,2.64,11.1815,724,0,
12913.8,6.20911,0.520326,2.64,11.1815,724,0,
12913.8,6.2085,0.5188,2.64,11.1815,724,0,
12913.8,6.20911,0.520326,2.64,11.1815,724,0,
12913.8,6.2085,0.5188,2.64,11.1815,724,0,
12913.8,6.20911,0.517274,2.64,11.1815,724,0,
12913.8,6.20544,0.521852,2.64,11.1815,724,0,
12913.8,6.20392,0.521852,2.64,11.1815,724,0,
12913.8,6.20422,0.520326,2.64,11.1815,724,0,
12913.8,6.20392,0.5188,2.64,11.1815,724,0,
12913.8,6.20361,0.515748,2.64,11.1815,724,0,
12913.8,6.20422,0.5188,2.64,11.1815,724,0,
12913.8,6.20331,0.5188,2.64,11.1815,724,0,
12913.8,6.20392,0.520326,2.64,11.1815,724,0,
12913.8,6.20117,0.521852,2.64,11.1815,724,0,
12913.8,6.19904,0.5188,2.64,11.1815,724,0,
12913.9,6.19873,0.521852,2.64,11.1815,724,0,
12913.9,6.19873,0.520326,2.64,11.1815,724,0,
12913.9,6.19904,0.5188,2.64,11.1815,724,0,
12913.9,6.19904,0.521852,2.64,11.1815,724,0,
12913.9,6.19904,0.5188,2.64,11.1815,724,0,
12913.9,6.19843,0.5188,2.64,11.1815,724,0,
12913.9,6.19385,0.521852,2.64,11.1815,724,0,
12913.9,6.19415,0.517274,2.64,11.1815,724,0,
12913.9,6.19415,0.5188,2.64,11.1815,724,0,
12913.9,6.19354,0.520326,2.64,11.1815,724,0,
12913.9,6.19446,0.520326,2.64,11.1815,724,0,
12913.9,6.19385,0.523377,2.64,11.1815,724,0,
12913.9,6.19415,0.520326,2.64,11.1815,724,0,
12913.9,6.18958,0.523377,2.64,11.1815,724,0,
12913.9,6.18896,0.5188,2.64,11.1815,724,0,
12913.9,6.18866,0.521852,2.64,11.1815,724,0,
12913.9,6.18927,0.517274,2.64,11.1815,724,0,
12913.9,6.18988,0.520326,2.64,11.1815,724,0,
12913.9,6.18958,0.520326,2.64,11.1815,724,0,
12913.9,6.18469,0.520326,2.64,11.1815,724,0,
12913.9,6.18408,0.520326,2.64,11.1815,724,0,
12913.9,6.18408,0.5188,2.64,11.1815,724,0,
12913.9,6.185,0.520326,2.64,11.1815,724,0,
12913.9,6.1853,0.517274,2.64,11.1815,724,0,
12913.9,6.1853,0.520326,2.64,11.1815,724,0,
12913.9,6.18408,0.517274,2.64,11.1815,724,0,
12913.9,6.1795,0.517274,2.64,11.1815,724,0,
12913.9,6.18011,0.517274,2.64,11.1815,724,0,
12913.9,6.17981,0.520326,2.64,11.1815,724,0,
12913.9,6.1795,0.521852,2.64,11.1815,724,0,
12913.9,6.1795,0.5188,2.64,11.1815,724,0,
12913.9,6.1792,0.521852,2.64,11.1815,724,0,
12913.9,6.17493,0.520326,2.64,11.1815,724,0,
12913.9,6.17462,0.520326,2.64,11.1815,724,0,
12913.9,6.17523,0.520326,2.64,11.1815,724,0,
12913.9,6.17462,0.520326,2.64,11.1815,724,0,
12913.9,6.17493,0.5188,2.64,11.1815,724,0,
12913.9,6.17371,0.521852,2.64,11.1815,724,0,
12913.9,6.17035,0.517274,2.64,11.1815,724,0,
12913.9,6.17035,0.515748,2.64,11.1815,724,0,
12913.9,6.17004,0.515748,2.64,11.1815,724,0,
12913.9,6.16974,0.520326,2.64,11.1815,724,0,
12913.9,6.16974,0.5188,2.64,11.1815,724,0,
12913.9,6.16608,0.520326,2.64,11.1815,724,0,
12913.9,6.16516,0.5188,2.64,11.1815,724,0,
12913.9,6.16486,0.520326,2.64,11.1815,724,0,
12913.9,6.16516,0.521852,2.64,11.1815,724,0,
12913.9,6.16455,0.5188,2.64,11.1815,724,0,
12913.9,6.16486,0.517274,2.64,11.1815,724,0,
12913.9,6.15997,0.521852,2.64,11.1815,724,0,
12914,6.15967,0.521852,2.64,11.1815,724,0,
12914,6.15967,0.523377,2.64,11.1815,724,0,
12914,6.15967,0.521852,2.64,11.1815,724,0,
12914,6.15997,0.520326,2.64,11.1815,724,0,
12914,6.15662,0.520326,2.64,11.1815,724,0,
12914,6.1554,0.517274,2.64,11.1815,724,0,
12914,6.15509,0.520326,2.64,11.1815,724,0,
12914,6.15509,0.521852,2.64,11.1815,724,0,
12914,6.15479,0.523377,2.64,11.1815,724,0,
12914,6.15417,0.521852,2.64,11.1815,724,0,
12914,6.1499,0.517274,2.64,11.1815,724,0,
12914,6.15051,0.520326,2.64,11.1815,724,0,
12914,6.15051,0.517274,2.64,11.1815,724,0,
12914,6.1496,0.521852,2.64,11.1815,724,0,
12914,6.15112,0.521852,2.64,11.1815,724,0,
12914,6.14471,0.5188,2.64,11.1815,724,0,
12914,6.14532,0.517274,2.64,11.1815,724,0,
12914,6.14563,0.521852,2.64,11.1815,724,0,
12914,6.14502,0.517274,2.64,11.1815,724,0,
12914,6.14532,0.521852,2.64,11.1815,724,0,
12914,6.14044,0.515748,2.64,11.1815,724,0,
12914,6.13983,0.520326,2.64,11.1815,724,0,
12914,6.14014,0.517274,2.64,11.1815,724,0,
12914,6.14044,0.521852,2.64,11.1815,724,0,
12914,6.14014,0.520326,2.64,11.1815,724,0,
12914,6.13556,0.520326,2.64,11.1815,724,0,
12914,6.13586,0.520326,2.64,11.1815,724,0,
12914,6.13495,0.520326,2.64,11.1815,724,0,
12914,6.13525,0.515748,2.64,11.1815,724,0,
12914,6.13586,0.520326,2.64,11.1815,724,0,
12914,6.13068,0.517274,2.64,11.1815,724,0,
12914,6.13098,0.520326,2.64,11.1815,724,0,
12914,6.13068,0.520326,2.64,11.1815,724,0,
12914,6.13007,0.523377,2.64,11.1815,724,0,
12914,6.12976,0.509645,2.64,11.1815,724,0,
12914,6.12549,0.506593,2.64,11.1815,724,0,
12914,6.1261,0.508119,2.64,11.1815,724,0,
12914,6.12549,0.506593,2.64,11.1815,724,0,
12914,6.12549,0.508119,2.64,11.1815,724,0,
12914,6.12213,0.508119,2.64,11.1815,724,0,
12914,6.12061,0.505067,2.64,11.1815,724,0,
12914,6.12061,0.506593,2.64,11.1815,724,0,
12914,6.12122,0.506593,2.64,11.1815,724,0,
12914,6.12061,0.508119,2.64,11.1815,724,0,
12914,6.11633,0.506593,2.64,11.1815,724,0,
12914,6.11542,0.508119,2.64,11.1815,724,0,
12914,6.11633,0.505067,2.64,11.1815,724,0,
12914,6.11542,0.508119,2.64,11.1815,724,0,
12914,6.11511,0.505067,2.64,11.1815,724,0,
12914,6.11053,0.51117,2.64,11.1815,724,0,
12914,6.11053,0.509645,2.64,11.1815,724,0,
12914.1,6.11053,0.509645,2.64,11.1815,724,0,
12914.1,6.11115,0.508119,2.64,11.1815,724,0,
12914.1,6.10657,0.509645,2.64,11.1815,724,0,
12914.1,6.10626,0.506593,2.64,11.1815,724,0,
12914.1,6.10565,0.506593,2.64,11.1815,724,0,
12914.1,6.10626,0.508119,2.64,11.1815,724,0,
12914.1,6.10291,0.508119,2.64,11.1815,724,0,
12914.1,6.10077,0.509645,2.64,11.1815,724,0,
12914.1,6.10107,0.509645,2.64,11.1815,724,0,
12914.1,6.10138,0.509645,2.64,11.1815,724,0,
12914.1,6.10046,0.506593,2.64,11.1815,724,0,
12914.1,6.09711,0.509645,2.64,11.1815,724,0,
12914.1,6.09589,0.506593,2.64,11.1815,724,0,
12914.1,6.0965,0.506593,2.64,11.1815,724,0,
12914.1,6.0965,0.508119,2.64,11.1815,724,0,
12914.1,6.09192,0.505067,2.64,11.1815,724,0,
12914.1,6.09131,0.51117,2.64,11.1815,724,0,
12914.1,6.09131,0.509645,2.64,11.1815,724,0,
12914.1,6.09131,0.508119,2.64,11.1815,724,0,
12914.1,6.08704,0.506593,2.64,11.1815,724,0,
12914.1,6.08612,0.508119,2.64,11.1815,724,0,
12914.1,6.08704,0.506593,2.64,11.1815,724,0,
12914.1,6.08643,0.509645,2.64,11.1815,724,0,
12914.1,6.08154,0.509645,2.64,11.1815,724,0,
12914.1,6.08124,0.506593,2.64,11.1815,724,0,
12914.1,6.08185,0.506593,2.64,11.1815,724,0,
12914.1,6.08093,0.505067,2.64,11.1815,724,0,
12914.1,6.07635,0.505067,2.64,11.1815,724,0,
12914.1,6.07635,0.51117,2.64,11.1815,724,0,
12914.1,6.07635,0.51117,2.64,11.1815,724,0,
12914.1,6.07635,0.506593,2.64,11.1815,724,0,
12914.1,6.07239,0.509645,2.64,11.1815,724,0,
12914.1,6.07147,0.509645,2.64,11.1815,724,0,
12914.1,6.07178,0.512696,2.64,11.1815,724,0,
12914.1,6.07208,0.505067,2.64,11.1815,724,0,
12914.1,6.0672,0.508119,2.64,11.1815,724,0,
12914.1,6.06628,0.506593,2.64,11.1815,724,0,
12914.1,6.06689,0.505067,2.64,11.1815,724,0,
12914.1,6.06598,0.506593,2.64,11.1815,724,0,
12914.1,6.06201,0.506593,2.64,11.1815,724,0,
12914.1,6.06262,0.508119,2.64,11.1815,724,0,
12914.1,6.06232,0.505067,2.64,11.1815,724,0,
12914.1,6.05865,0.506593,2.64,11.1815,724,0,
12914.1,6.05682,0.506593,2.64,11.1815,724,0,
12914.1,6.05743,0.505067,2.64,11.1815,724,0,
12914.1,6.05774,0.506593,2.64,11.1815,724,0,
12914.1,6.05164,0.508119,2.64,11.1815,724,0,
12914.1,6.05164,0.509645,2.64,11.1815,724,0,
12914.1,6.05225,0.505067,2.64,11.1815,724,0,
12914.1,6.05194,0.509645,2.64,11.1815,724,0,
12914.2,6.04767,0.508119,2.64,11.1815,724,0,
12914.2,6.04706,0.505067,2.64,11.1815,724,0,
12914.2,6.04706,0.508119,2.64,11.1815,724,0,
12914.2,6.04248,0.509645,2.64,11.1815,724,0,
12914.2,6.04218,0.503541,2.64,11.1815,724,0,
12914.2,6.04279,0.508119,2.64,11.1815,724,0,
12914.2,6.04095,0.508119,2.64,11.1815,724,0,
12914.2,6.03668,0.508119,2.64,11.1815,724,0,
12914.2,6.0376,0.509645,2.64,11.1815,724,0,
12914.2,6.0379,0.509645,2.64,11.1815,724,0,
12914.2,6.03271,0.506593,2.64,11.1815,724,0,
12914.2,6.03241,0.509645,2.64,11.1815,724,0,
12914.2,6.03302,0.508119,2.64,11.1815,724,0,
12914.2,6.0318,0.509645,2.64,11.1815,724,0,
12914.2,6.02783,0.505067,2.64,11.1815,724,0,
12914.2,6.02753,0.509645,2.64,11.1815,724,0,
12914.2,6.02692,0.509645,2.64,11.1815,724,0,
12914.2,6.02295,0.508119,2.64,11.1815,724,0,
12914.2,6.02264,0.506593,2.64,11.1815,724,0,
12914.2,6.02234,0.51117,2.64,11.1815,724,0,
12914.2,6.0199,0.509645,2.64,11.1815,724,0,
12914.2,6.01837,0.508119,2.64,11.1815,724,0,
12914.2,6.01776,0.506593,2.64,11.1815,724,0,
12914.2,6.01807,0.509645,2.64,11.1815,724,0,
